,Black,Grey,White,Green,Blue
229,11556.0,214061.0,9793.0,9977.0,76432.0
230,24150.0,197704.0,46195.0,36861.0,3144.0
231,25933.0,176183.0,22063.0,67418.0,4881.0
232,18278.0,234945.0,14766.0,38108.0,27656.0
233,23296.0,201703.0,9501.0,47854.0,50000.0
234,12562.0,204529.0,21807.0,34467.0,44628.0
235,56839.0,187545.0,13350.0,59267.0,6599.0
236,22210.0,202241.0,3918.0,62709.0,40355.0
237,6902.0,201095.0,5052.0,31990.0,77830.0
238,13252.0,224604.0,34619.0,14672.0,3503.0
239,33357.0,193958.0,5446.0,43778.0,10632.0
240,7460.0,257534.0,8364.0,18829.0,36588.0
241,6021.0,205113.0,14929.0,75868.0,13065.0
242,30726.0,201606.0,4937.0,46926.0,3978.0
243,11462.0,303182.0,4629.0,17001.0,2038.0
244,14545.0,198950.0,39051.0,26159.0,10762.0
245,11723.0,284592.0,12237.0,16412.0,6069.0
246,37900.0,181610.0,15533.0,48837.0,7200.0
247,20846.0,219548.0,16775.0,30182.0,11355.0
248,15694.0,200149.0,10595.0,28705.0,69143.0
249,35352.0,159123.0,1910.0,43029.0,3022.0
250,51066.0,164517.0,39449.0,40432.0,3076.0
251,30834.0,149986.0,24444.0,42160.0,3801.0
252,9943.0,124694.0,22467.0,40764.0,5167.0
253,18959.0,239113.0,18963.0,53915.0,2691.0
254,20878.0,244901.0,13212.0,47274.0,1382.0
255,8559.0,227040.0,21077.0,16611.0,5493.0
256,13242.0,259390.0,16797.0,19053.0,1334.0
257,3203.0,221259.0,24757.0,8172.0,61217.0
258,2458.0,266750.0,17605.0,6687.0,22743.0
259,11570.0,210228.0,4641.0,22920.0,55701.0
260,44272.0,161971.0,30553.0,44809.0,9024.0
261,10593.0,243275.0,23839.0,22032.0,5893.0
262,3335.0,217986.0,33939.0,9768.0,66534.0
263,29185.0,185133.0,16712.0,19961.0,38615.0
264,13864.0,211209.0,11166.0,26897.0,35052.0
265,6399.0,207701.0,25693.0,15984.0,1903.0
266,9365.0,193832.0,15144.0,28189.0,2925.0
267,6100.0,278651.0,5724.0,10497.0,11729.0
268,2645.0,171561.0,3011.0,28463.0,113099.0
269,8199.0,234781.0,11239.0,11192.0,75637.0
270,7082.0,227824.0,27762.0,10300.0,49211.0
271,10478.0,216867.0,14198.0,39358.0,10593.0
272,10564.0,184836.0,14262.0,33239.0,2213.0
273,25107.0,170896.0,9510.0,41850.0,16212.0
274,11244.0,164505.0,24439.0,26224.0,3143.0
275,17371.0,136766.0,52974.0,37590.0,5023.0
276,14482.0,164562.0,28187.0,30990.0,1470.0
277,32864.0,189048.0,5187.0,27357.0,14862.0
278,11933.0,176966.0,25195.0,34011.0,4479.0
279,9623.0,208637.0,10663.0,49587.0,8039.0
280,8470.0,183207.0,22313.0,30372.0,1663.0
281,26558.0,143066.0,57013.0,33343.0,3167.0
282,25200.0,194916.0,23537.0,24336.0,1372.0
283,27677.0,146651.0,22251.0,47509.0,43794.0
284,41354.0,184792.0,22762.0,25604.0,1142.0
285,12869.0,214702.0,11096.0,44719.0,2889.0
286,70182.0,163763.0,3600.0,48788.0,2182.0
287,16006.0,191902.0,17485.0,37306.0,3606.0
288,11657.0,254898.0,5883.0,38052.0,5413.0
289,9535.0,249380.0,28810.0,29475.0,4125.0
290,8449.0,231275.0,18206.0,23821.0,3061.0
291,8633.0,191005.0,20608.0,32884.0,1956.0
292,15691.0,230375.0,11495.0,47995.0,6804.0
293,9780.0,251995.0,17404.0,32652.0,15741.0
294,34022.0,188791.0,21326.0,68269.0,22921.0
295,10477.0,284021.0,6710.0,17923.0,21165.0
296,13734.0,281646.0,8402.0,21348.0,6461.0
297,27273.0,130868.0,48727.0,34606.0,3232.0
298,15345.0,264477.0,4130.0,26539.0,3339.0
299,14857.0,239422.0,15584.0,36687.0,5607.0
300,27119.0,205295.0,23456.0,44546.0,2780.0
301,20771.0,158504.0,25064.0,63796.0,2579.0
302,6069.0,228610.0,18983.0,27762.0,35322.0
303,13364.0,266307.0,5796.0,14865.0,15814.0
304,13272.0,236789.0,8768.0,46190.0,1740.0
305,6954.0,138855.0,14554.0,23045.0,51157.0
306,25567.0,195832.0,21853.0,73840.0,3689.0
307,15796.0,167664.0,13713.0,74404.0,45814.0
308,13130.0,244231.0,8131.0,26457.0,11212.0
309,13409.0,197190.0,26521.0,57215.0,26952.0
310,16073.0,191011.0,13739.0,24181.0,68676.0
311,35681.0,193308.0,26373.0,56918.0,3844.0
312,18366.0,212760.0,10867.0,57745.0,28052.0
313,10723.0,247043.0,16748.0,32650.0,2219.0
314,66509.0,185103.0,3038.0,37173.0,1985.0
315,15364.0,173878.0,19373.0,31702.0,1173.0
316,20198.0,211357.0,10676.0,18792.0,68835.0
317,4198.0,182878.0,11031.0,12773.0,1007.0
318,14614.0,218144.0,1494.0,24418.0,3100.0
319,7895.0,197278.0,9398.0,37066.0,2365.0
320,19424.0,191371.0,16669.0,21586.0,4889.0
321,7013.0,172701.0,20761.0,29872.0,2831.0
322,10694.0,166105.0,2288.0,51162.0,6546.0
323,19479.0,161994.0,36732.0,83211.0,7665.0
324,26571.0,142488.0,38870.0,101002.0,10496.0
325,12012.0,269151.0,9710.0,23291.0,3680.0
326,4715.0,270152.0,5698.0,24769.0,3780.0
327,14705.0,260088.0,7187.0,30570.0,926.0
328,6837.0,256507.0,8386.0,19011.0,806.0
329,13036.0,256261.0,10195.0,22382.0,2240.0
330,15592.0,202912.0,20017.0,28061.0,2065.0
331,26283.0,231501.0,11936.0,27101.0,10681.0
332,14964.0,254939.0,2417.0,46798.0,1441.0
333,4749.0,231318.0,8383.0,10799.0,2712.0
334,9725.0,240666.0,13383.0,14821.0,6539.0
335,10141.0,191774.0,13491.0,40768.0,59875.0
336,3039.0,207357.0,12851.0,18049.0,78843.0
337,7663.0,245069.0,25822.0,27812.0,6219.0
338,28959.0,224248.0,7885.0,62392.0,5268.0
339,19437.0,190140.0,28750.0,63175.0,7769.0
340,45566.0,137842.0,8659.0,61712.0,78564.0
341,8138.0,200429.0,21129.0,28244.0,55905.0
342,32307.0,225529.0,15902.0,36647.0,6444.0
343,8759.0,218911.0,12079.0,29608.0,37378.0
344,20542.0,219570.0,7905.0,39655.0,16997.0
345,10780.0,239331.0,2681.0,22438.0,12815.0
346,16976.0,230099.0,22668.0,34487.0,4142.0
347,32390.0,237225.0,7913.0,20941.0,4678.0
348,27877.0,222045.0,15239.0,38092.0,14358.0
349,13807.0,200866.0,3607.0,28827.0,76818.0
350,11147.0,202725.0,4259.0,41665.0,74020.0
351,40841.0,206348.0,6196.0,50000.0,3702.0
352,9539.0,217146.0,14147.0,23739.0,52958.0
353,21626.0,177791.0,13526.0,45701.0,57944.0
354,14775.0,206606.0,21499.0,39160.0,2066.0
355,5636.0,153457.0,21328.0,28089.0,29139.0
356,7772.0,176700.0,11654.0,28023.0,18666.0
357,14177.0,142780.0,53386.0,17586.0,1994.0
358,3111.0,211883.0,12461.0,8373.0,24260.0
359,6970.0,205227.0,7815.0,37509.0,3588.0
360,11024.0,183146.0,21836.0,26328.0,1968.0
361,11391.0,171973.0,24820.0,23604.0,31082.0
362,17154.0,214817.0,28369.0,39909.0,4528.0
363,7356.0,273916.0,36025.0,11273.0,3299.0
364,11834.0,206578.0,37751.0,37583.0,5939.0
365,18886.0,229514.0,10999.0,22355.0,2248.0
366,71186.0,186490.0,19962.0,41185.0,4152.0
367,12587.0,211814.0,32232.0,40528.0,7458.0
368,24176.0,207826.0,20353.0,39138.0,2621.0
369,8579.0,236924.0,9904.0,19525.0,1550.0
370,11421.0,235009.0,10558.0,33595.0,1784.0
371,15252.0,255003.0,4967.0,25963.0,2912.0
372,5687.0,256042.0,1466.0,14316.0,5076.0
373,3824.0,161623.0,21295.0,31378.0,91564.0
374,10000.0,299855.0,11083.0,15797.0,6356.0
375,2840.0,191317.0,9182.0,12375.0,126772.0
376,4758.0,182805.0,11157.0,20157.0,112852.0
377,16988.0,192226.0,7533.0,57433.0,63608.0
378,9716.0,207124.0,12576.0,25535.0,7762.0
379,21469.0,213014.0,17034.0,26868.0,13857.0
380,14053.0,200827.0,39466.0,46700.0,8860.0
381,15804.0,172598.0,27688.0,32690.0,5177.0
382,7736.0,220219.0,14465.0,24837.0,1769.0
383,31802.0,195905.0,10980.0,30682.0,2093.0
384,7180.0,179522.0,6648.0,30659.0,62490.0
385,12031.0,145500.0,2689.0,13125.0,10221.0
386,8779.0,145936.0,564.0,47991.0,11086.0
387,4501.0,196710.0,6540.0,16816.0,819.0
388,4202.0,242676.0,31613.0,28220.0,5567.0
389,7045.0,238246.0,4771.0,13596.0,3976.0
390,9835.0,182002.0,11090.0,29819.0,3958.0
391,10998.0,266121.0,10766.0,17809.0,18909.0
392,9801.0,248458.0,15425.0,19255.0,6971.0
393,20634.0,228358.0,13137.0,28164.0,22923.0
394,17983.0,178536.0,583.0,51035.0,39.0
395,9241.0,240931.0,22216.0,31002.0,2204.0
396,8737.0,299453.0,2596.0,16207.0,7893.0
397,7869.0,256331.0,4278.0,35231.0,3434.0
398,19007.0,227152.0,14574.0,30663.0,8577.0
399,11997.0,240259.0,17437.0,31046.0,15094.0
400,13240.0,233512.0,23726.0,32036.0,20792.0
401,18907.0,205969.0,20099.0,26085.0,47715.0
402,26090.0,212087.0,23397.0,34102.0,40944.0
403,10794.0,247515.0,15228.0,21230.0,42047.0
404,17842.0,228050.0,11189.0,32730.0,52375.0
405,8585.0,211127.0,8939.0,38833.0,55727.0
406,20644.0,216516.0,8709.0,48022.0,36196.0
407,16321.0,209346.0,19602.0,27382.0,48693.0
408,5407.0,218187.0,11316.0,25552.0,76788.0
409,11557.0,242812.0,2685.0,25267.0,56301.0
410,2849.0,225945.0,15191.0,16703.0,72049.0
411,28512.0,176713.0,27113.0,31881.0,46344.0
412,14255.0,179321.0,6197.0,48963.0,80843.0
413,32777.0,178489.0,6774.0,51638.0,13395.0
414,34901.0,173356.0,7144.0,53825.0,17467.0
415,17342.0,216627.0,10517.0,37878.0,761.0
416,5642.0,233995.0,19791.0,19152.0,14930.0
417,20942.0,197560.0,8916.0,81700.0,5458.0
418,7584.0,208051.0,5263.0,32547.0,72453.0
419,65387.0,181367.0,5672.0,81330.0,2252.0
420,13004.0,226955.0,22006.0,22904.0,56120.0
421,12172.0,226564.0,28765.0,21818.0,51345.0
422,14248.0,262790.0,11476.0,23334.0,6232.0
423,10520.0,184337.0,19194.0,21695.0,82472.0
424,6426.0,229497.0,13975.0,9375.0,3898.0
425,11302.0,219379.0,11984.0,22931.0,56949.0
426,11529.0,215290.0,11655.0,22002.0,63811.0
427,32702.0,218332.0,8944.0,23417.0,13021.0
428,17612.0,230661.0,7020.0,43444.0,26225.0
429,6723.0,232061.0,11709.0,10710.0,3529.0
430,23860.0,229378.0,11481.0,51774.0,17537.0
431,9491.0,225882.0,15938.0,16160.0,29500.0
432,23918.0,228924.0,11688.0,51719.0,16827.0
433,11202.0,188879.0,6080.0,32124.0,81768.0
434,9040.0,210868.0,11284.0,34493.0,34415.0
435,19684.0,193425.0,3973.0,60357.0,19670.0
436,10048.0,204365.0,17587.0,40280.0,40937.0
437,17853.0,225922.0,4819.0,36817.0,23987.0
438,31085.0,174455.0,1783.0,80543.0,17106.0
439,39838.0,129387.0,42478.0,91819.0,2953.0
440,13835.0,189280.0,46907.0,52927.0,9967.0
441,9585.0,224403.0,15582.0,16515.0,30318.0
442,40038.0,190987.0,7829.0,91756.0,6191.0
443,30678.0,210757.0,7811.0,65281.0,9295.0
444,22321.0,211455.0,10408.0,75546.0,5485.0
445,32521.0,260365.0,5025.0,26687.0,7467.0
446,8766.0,229767.0,40011.0,17872.0,1115.0
447,10690.0,232855.0,19344.0,38418.0,13280.0
448,3247.0,225063.0,4628.0,8413.0,47307.0
449,15054.0,198846.0,6306.0,46237.0,63179.0
450,4553.0,228535.0,18134.0,10325.0,51797.0
451,6900.0,166948.0,9627.0,15096.0,2764.0
452,25513.0,225965.0,3517.0,47359.0,9328.0
453,14264.0,225577.0,11275.0,54308.0,31928.0
454,13689.0,233256.0,7680.0,24477.0,40813.0
455,17290.0,171157.0,26915.0,24526.0,6017.0
456,12430.0,240590.0,21569.0,16252.0,25652.0
457,6605.0,186947.0,9724.0,23405.0,3455.0
458,4913.0,302955.0,1771.0,11666.0,3504.0
459,14140.0,167765.0,17869.0,27389.0,4220.0
460,10061.0,215596.0,10606.0,23811.0,1314.0
461,5440.0,211167.0,19202.0,25690.0,18973.0
462,14144.0,221350.0,827.0,23868.0,3414.0
463,12014.0,172418.0,23396.0,17495.0,3342.0
464,11278.0,205640.0,6190.0,27086.0,1326.0
465,12427.0,191369.0,8163.0,18124.0,3361.0
466,9750.0,209834.0,18448.0,24204.0,420.0
467,11128.0,139851.0,26564.0,17024.0,1647.0
468,8768.0,160052.0,5711.0,28666.0,616.0
469,6192.0,172200.0,5619.0,23056.0,758.0
470,17441.0,234150.0,42264.0,24775.0,3016.0
471,14985.0,225666.0,10750.0,12886.0,3501.0
472,5050.0,255517.0,20488.0,16908.0,11674.0
473,25746.0,243250.0,3182.0,19308.0,910.0
474,3907.0,146584.0,168.0,11828.0,1034.0
475,69301.0,178857.0,25173.0,78397.0,2093.0
476,8289.0,281832.0,2640.0,15244.0,1844.0
477,9655.0,205466.0,14589.0,34015.0,71607.0
478,16045.0,250805.0,13204.0,36309.0,3337.0
479,30664.0,172640.0,22279.0,59382.0,14864.0
480,12149.0,222614.0,17892.0,25610.0,26089.0
481,9112.0,227670.0,36245.0,34334.0,4191.0
482,14009.0,194613.0,35518.0,16286.0,5838.0
483,17900.0,230827.0,4138.0,36694.0,48954.0
484,20084.0,232215.0,4616.0,63975.0,4705.0
485,24753.0,192734.0,14960.0,59517.0,41689.0
486,21538.0,174515.0,2466.0,32685.0,9202.0
487,37986.0,219204.0,9996.0,40587.0,14846.0
488,5049.0,247163.0,26010.0,11477.0,32670.0
489,23380.0,240540.0,9831.0,29796.0,7885.0
490,29976.0,254755.0,2082.0,51604.0,3002.0
491,10775.0,286920.0,2353.0,26067.0,8805.0
492,3726.0,316059.0,639.0,12914.0,6281.0
493,18686.0,199252.0,2622.0,60512.0,41424.0
494,3339.0,184476.0,8517.0,38255.0,69796.0
495,19886.0,225861.0,8265.0,40057.0,26248.0
496,8790.0,142242.0,30174.0,35457.0,1397.0
497,9285.0,176673.0,23554.0,21714.0,14224.0
498,15810.0,196087.0,5410.0,36735.0,67568.0
499,39069.0,240321.0,13307.0,33716.0,4144.0
500,14172.0,200251.0,20902.0,50611.0,2133.0
501,10171.0,172454.0,27652.0,51755.0,8118.0
502,11767.0,194033.0,10346.0,15746.0,94675.0
503,21011.0,145139.0,11312.0,39146.0,1630.0
504,23771.0,153886.0,21304.0,43761.0,5350.0
505,21263.0,271338.0,12618.0,23929.0,7768.0
506,7648.0,170691.0,25267.0,37451.0,10983.0
507,14065.0,176379.0,30165.0,54049.0,45221.0
508,26035.0,266915.0,9061.0,37979.0,2421.0
509,18439.0,219786.0,2415.0,36432.0,56856.0
510,12558.0,179928.0,6320.0,22921.0,5584.0
511,6639.0,275345.0,6572.0,16212.0,26989.0
512,12532.0,262778.0,14123.0,24375.0,6615.0
513,17889.0,190527.0,4475.0,61256.0,59837.0
514,10429.0,169566.0,16175.0,33690.0,16464.0
515,29549.0,250994.0,6400.0,30230.0,31841.0
516,10491.0,210103.0,4072.0,38143.0,1932.0
517,6044.0,221038.0,10713.0,17504.0,5170.0
