Image number,Object,Reliability,Size of box
230,car,73.9986777305603,1080
230,car,83.8624954223633,1920
231,car,99.1439700126648,9280
231,car,90.638679265976,513
231,car,62.7989411354065,112
231,car,89.8772656917572,162
231,car,99.2462396621704,486
231,car,83.575713634491,884
232,car,69.616436958313,56
232,car,95.8821713924408,210
232,car,96.0164308547974,110
232,car,98.754358291626,1736
233,car,88.4383082389832,1444
233,car,86.8316173553467,621
233,car,98.7370669841766,3403
234,car,98.7798035144806,16717
234,car,89.2448604106903,3604
234,car,97.2514271736145,5643
234,car,76.3718783855438,903
234,car,98.6291706562042,2178
235,car,99.6109962463379,10738
235,car,89.4527077674866,192
235,car,89.3370926380158,143
235,car,70.1450109481812,49
235,car,99.0499794483185,989
235,person,85.3728115558624,410
236,truck,76.608020067215,6018
237,car,99.9425530433655,20618
237,car,99.868655204773,6042
238,car,70.4332649707794,99
238,car,93.8791751861572,418
239,car,91.676515340805,8850
239,truck,91.2414312362671,2400
239,car,83.7786972522736,2112
240,person,70.9212243556976,912
241,car,64.2585694789887,196
242,car,97.6492822170258,32970
242,car,97.7091014385223,3480
242,car,89.3127918243408,88
242,car,95.2197134494782,1170
243,car,78.7760674953461,88
244,car,92.8769290447235,729
244,car,97.4161803722382,1505
245,car,98.4535753726959,15184
245,car,99.3330478668213,22557
245,car,77.8413236141205,225
245,car,77.0819783210754,210
245,car,94.3268835544586,576
245,car,99.6433138847351,2091
246,car,99.817419052124,33252
246,car,99.6995508670807,3300
246,car,83.0176651477814,286
246,car,60.3612661361694,120
246,car,94.9980795383453,160
246,car,94.9483931064606,754
247,bus,99.9301731586457,61308
247,car,94.5025205612183,324
247,car,95.4065084457398,169
247,car,98.9521205425262,1290
248,,,
249,car,62.5463962554932,64
249,car,83.5041999816895,132
249,car,91.1841571331024,143
249,car,85.0884914398193,108
249,car,96.8122124671936,176
249,car,94.7155773639679,784
249,car,96.4171528816223,750
250,motorbike,91.6016697883606,2583
250,car,91.6962742805481,399
250,car,93.4621095657349,255
251,,,
252,,,
253,car,89.7661209106445,1248
254,car,98.1095850467682,13825
255,,,
256,person,95.977658033371,152
256,person,69.3997740745544,275
256,person,77.8881967067719,220
257,,,
258,car,72.9381322860718,441
259,car,61.0925257205963,70
259,car,89.3487632274628,1640
259,car,94.0133333206177,812
259,person,97.3000347614288,1650
259,person,90.5064880847931,1225
260,,,
261,car,79.6754598617554,108
262,,,
263,car,99.9570965766907,7930
263,car,98.8366544246674,672
263,car,95.7438707351685,323
263,car,88.5247349739075,224
263,car,92.7651524543762,621
263,car,99.6810793876648,1386
264,car,99.1093456745148,17170
264,car,72.3414063453674,13410
264,car,99.3943214416504,9520
264,car,97.3481237888336,17850
264,car,62.4936044216156,108
264,car,80.1236569881439,286
264,car,82.1650266647339,288
264,car,96.0709929466248,336
264,car,88.6246979236603,2160
265,car,97.0259070396423,440
265,car,99.5932757854462,1728
266,,,
267,,,
268,car,86.4183485507965,90
268,car,95.8973467350006,208
268,car,98.4595656394958,750
269,car,96.095085144043,27504
269,car,93.5367107391357,1175
269,car,63.4257376194,240
269,car,90.5297458171844,270
269,car,90.9365355968475,150
269,car,94.7102844715118,432
269,car,94.1244721412659,1656
270,car,99.2956995964051,19038
270,car,89.0449404716492,221
270,car,94.7382271289825,255
270,car,99.4190990924835,1617
271,car,99.3112087249756,13350
272,car,99.7063934803009,6111
273,car,65.4684007167816,1064
273,car,79.9033939838409,49
273,car,97.8064775466919,144
273,car,99.5774924755096,2145
274,car,97.832065820694,40128
274,car,99.7405529022217,3450
274,car,65.3945744037628,72
274,car,95.7502543926239,121
275,car,99.9100625514984,20648
275,car,79.6893894672394,576
275,car,93.715763092041,2537
276,car,95.4760551452637,22385
276,car,97.047883272171,4060
276,car,97.5948929786682,8096
276,car,95.8014607429504,23088
276,car,90.9993827342987,195
276,car,95.4147815704346,288
276,car,94.0050840377808,480
276,car,99.3709623813629,1116
276,car,62.0175182819366,529
276,car,99.7762978076935,1749
277,car,86.8414998054504,72
277,car,85.1517856121063,80
278,car,98.8225519657135,15402
278,car,99.4501173496246,4320
278,car,98.9706873893738,3818
278,car,99.9123990535736,9472
278,car,80.0633549690247,238
278,car,97.8690445423126,966
278,car,81.0466110706329,770
279,motorbike,88.1040990352631,20043
279,motorbike,74.6999204158783,4081
279,car,86.1973941326141,110
279,car,68.7605261802673,143
279,motorbike,70.5235958099365,1330
280,,,
281,car,99.0238785743713,3250
281,car,99.610185623169,7564
281,car,83.6974263191223,1505
282,truck,81.6347599029541,5060
282,car,63.0299508571625,1140
283,car,99.9496161937714,24924
283,car,99.7647523880005,3942
283,car,76.5331327915192,240
283,car,65.6939446926117,208
283,car,86.5578889846802,312
284,car,99.1365015506744,17480
284,car,95.9174692630768,17910
284,car,73.503440618515,49
284,car,97.4240601062775,240
284,car,66.0232126712799,1443
284,car,75.9652137756348,648
284,car,98.658949136734,2250
285,traffic light,65.6825244426727,209
285,car,96.0988879203796,611
285,car,95.8119690418243,656
286,car,74.7720658779144,68432
286,car,94.727349281311,39114
286,car,97.2319722175598,6080
286,car,68.5433328151703,280
286,car,99.5635151863098,2451
286,car,86.7602288722992,945
287,car,99.477082490921,49000
287,car,92.4590587615967,300
287,person,91.2011682987213,1131
288,,,
289,car,98.6633956432342,4386
289,car,99.727201461792,10080
289,car,87.6638412475586,675
289,car,82.5591325759888,224
289,car,76.7469227313995,132
290,car,88.8942778110504,323
290,car,84.688800573349,648
291,car,94.1792845726013,22794
291,car,98.4927713871002,4400
291,car,78.4813225269318,240
291,car,96.6606438159943,832
291,car,98.8271594047546,1674
292,car,99.4649767875671,38142
292,person,63.4254336357117,1288
292,motorbike,87.313437461853,1763
293,car,99.8532593250275,3922
293,car,99.4646787643433,18576
293,car,86.0321342945099,64
293,car,91.0386919975281,342
294,car,99.9814391136169,21894
294,car,98.8565683364868,20436
294,car,99.5828986167908,3422
294,car,81.0072898864746,56
294,car,86.2745940685272,110
295,,,
296,car,88.9614462852478,43928
296,car,99.6221244335175,45548
296,car,97.0266759395599,4446
296,car,98.9096581935883,8134
296,car,63.8655543327332,288
296,car,68.1894063949585,168
296,car,70.6094622612,132
296,car,64.9628281593323,80
296,car,88.0909085273743,144
296,car,86.0021650791168,234
296,car,96.2979674339294,925
296,car,99.8526692390442,2340
297,motorbike,80.066990852356,2800
297,bird,63.6504352092743,50
297,car,96.5677678585052,378
298,car,99.666428565979,3726
298,car,99.6240377426148,10248
298,traffic light,65.2460277080536,288
298,car,94.1563785076141,121
298,car,81.1179995536804,90
298,car,97.0470786094666,1216
298,car,96.7412114143372,238
298,car,91.6797161102295,624
299,,,
300,car,99.928230047226,30351
300,car,99.8514235019684,5490
300,car,79.4342458248138,270
300,car,92.6549971103668,896
300,car,88.8890624046326,1736
301,car,99.8698174953461,14094
301,car,97.9172348976135,1652
301,car,97.6466536521912,1386
301,car,93.0760204792023,969
302,car,99.5299458503723,13871
302,car,98.896050453186,24190
302,car,81.6995859146118,225
302,car,91.4271295070648,598
302,car,99.0347623825073,2268
303,person,89.532333612442,160
303,person,99.2112338542938,1675
303,person,94.1929161548614,1265
304,motorbike,70.1174855232239,667
305,car,99.7754037380218,4368
305,car,90.0002002716064,648
306,car,99.3696391582489,15180
306,car,86.3202631473541,169
307,,,
308,car,99.1934597492218,22320
308,car,84.7972929477692,2450
308,car,98.7265825271606,3233
308,car,95.9567666053772,132
309,car,89.8097276687622,81
310,car,99.4478583335876,15900
310,car,99.79527592659,3570
310,car,83.1353604793549,192
310,car,97.6019144058228,690
311,car,99.4823217391968,4956
311,car,70.6790447235107,154
311,car,88.9815986156464,783
312,car,98.1044828891754,39501
312,car,94.6295738220215,210
313,car,99.7930347919464,79323
313,car,96.4636087417602,21620
314,bus,99.7995853424072,105245
314,car,99.7042894363403,1680
315,car,99.3113219738007,54168
315,car,98.8124132156372,9579
315,car,88.936197757721,496
315,car,71.0435211658478,224
316,car,99.1986513137817,6324
316,car,95.0980484485626,4171
316,car,91.7232751846314,897
317,car,94.7284281253815,15444
317,car,79.8394441604614,37674
317,car,99.7097790241242,6255
317,car,99.5090246200562,15996
317,car,74.6947467327118,260
317,car,62.2116148471832,132
317,car,80.6452512741089,221
317,car,74.9895751476288,1484
317,car,96.6666638851166,936
318,car,89.82834815979,1045
319,car,66.7264997959137,108
319,car,84.5478951931,300
320,car,99.7687339782715,4128
320,car,99.4345724582672,5015
320,car,75.5581378936768,80
320,car,63.9176607131958,225
320,car,99.6435344219208,1720
321,car,98.9615261554718,4656
321,car,65.8916831016541,272
321,car,96.0929572582245,1247
321,car,95.3567326068878,1809
321,car,98.7854063510895,1036
321,car,99.5609879493713,936
321,car,99.2137014865875,1066
322,,,
323,car,98.9738821983337,16100
323,motorbike,95.8983659744263,14848
323,car,98.828798532486,10320
323,motorbike,77.4596929550171,4760
323,car,95.3368246555328,1188
324,truck,94.9343323707581,26650
324,car,96.5519070625305,667
324,car,95.6676423549652,3000
325,car,99.0319430828094,10388
325,traffic light,60.412585735321,160
325,traffic light,70.7167625427246,216
325,car,76.2212336063385,360
325,car,91.38103723526,615
325,person,77.2418916225433,406
326,car,99.7531056404114,4380
326,car,99.9046444892883,3520
326,person,99.6430099010468,8280
326,car,96.3188409805298,380
326,car,89.7401511669159,736
326,car,89.2263114452362,651
326,car,65.9384608268738,273
327,car,99.839437007904,7828
327,car,99.9666512012482,8556
327,car,98.5540986061096,8019
327,car,94.2900538444519,18700
327,car,67.838853597641,156
327,car,60.1206958293915,300
327,car,64.0757083892822,1927
328,,,
329,car,99.479615688324,41976
329,car,99.936032295227,5040
329,car,90.858381986618,357
329,car,99.0466475486755,1404
329,car,87.8119945526123,864
330,car,74.812650680542,165
330,car,98.6813008785248,765
330,car,74.7363746166229,168
330,car,91.5402948856354,234
330,car,98.4962582588196,1363
331,car,99.2006361484528,3726
331,car,99.4743764400482,4536
331,car,99.3438839912415,6480
331,car,77.2259473800659,528
331,car,71.6996729373932,440
331,car,92.9653704166412,884
331,car,92.1857178211212,702
332,person,93.7238872051239,936
333,car,94.2726135253906,9240
333,car,91.2720263004303,1040
333,car,99.4502484798431,2263
333,car,90.4977679252624,1829
334,person,80.6836605072022,180
334,person,95.4871773719788,252
334,person,95.7164824008942,720
335,car,87.0793402194977,11919
335,car,99.7473001480102,9246
335,car,86.7631673812866,2409
335,car,65.6920611858368,156
336,truck,99.5959222316742,17750
336,car,99.7037172317505,16485
337,car,99.8393893241883,6731
337,car,99.060583114624,8648
338,car,99.5192527770996,29896
338,car,99.6909201145172,5340
338,car,99.0582942962646,10795
338,motorbike,73.8899350166321,2967
338,motorbike,89.4275069236755,4550
338,car,72.452700138092,72
338,car,76.4189124107361,380
338,car,97.8402376174927,224
338,car,94.4164633750916,546
338,car,98.2755064964294,1645
338,motorbike,67.8142070770264,1980
339,car,98.1070458889008,25704
339,car,99.3954837322235,8393
339,car,91.8096899986267,23600
339,car,81.3858330249786,315
339,car,88.226592540741,288
339,car,86.8865191936493,966
340,truck,67.4495100975037,12445
340,car,77.3463249206543,10935
340,car,79.1635870933533,289
340,car,80.5958986282349,120
340,car,64.5276129245758,221
340,car,77.8479814529419,462
340,car,64.6550416946411,460
340,car,80.7443797588348,952
340,car,96.5467870235443,1980
340,car,99.0746080875397,2688
341,car,75.7809221744537,130
341,car,97.8583931922913,1175
342,car,99.5731234550476,14148
342,car,63.9433205127716,324
342,car,74.7303545475006,88
343,car,99.7414231300354,26320
344,car,99.6937215328217,5160
344,person,96.6037571430207,2268
344,person,97.7796971797943,2291
344,person,97.6623952388763,3030
344,car,88.4241759777069,169
344,car,69.7288990020752,195
344,car,89.9306654930115,420
344,car,92.2059416770935,1584
345,traffic light,79.2971909046173,2829
345,car,99.3785917758942,8512
345,car,99.9239563941956,4550
345,car,99.0493953227997,2376
345,person,65.2368724346161,392
345,car,98.0761647224426,840
346,car,94.4387912750244,28161
346,car,98.8323211669922,3834
346,car,62.4686002731323,135
346,car,80.4601967334747,170
346,car,70.689731836319,196
346,car,84.4886898994446,408
346,car,98.0855107307434,2541
347,car,99.7563540935516,17760
347,car,91.5940880775452,3735
347,car,99.4430243968964,11375
347,car,65.9115850925446,5724
347,car,82.2775721549988,221
347,car,92.7984714508057,323
347,car,97.6292848587036,1029
347,car,96.1958527565002,980
348,motorbike,82.2206437587738,112
348,person,97.8076159954071,816
348,person,80.0361514091492,1320
349,,,
350,car,99.9010086059571,36540
350,car,98.8675892353058,4510
350,car,99.224716424942,224
350,car,62.0019972324371,240
350,car,64.1859889030457,1209
351,car,99.5907783508301,20720
351,car,99.4097650051117,7500
351,car,96.3330805301666,6160
351,car,73.5632836818695,182
351,car,91.2432909011841,196
351,car,96.9793975353241,336
351,car,96.7462182044983,924
351,car,99.4682013988495,2583
352,truck,98.9494621753693,22646
352,car,99.4642853736877,10854
352,car,93.0083274841309,4977
352,car,98.784863948822,24576
352,car,85.4585647583008,165
352,car,67.6715016365051,132
352,car,63.4909272193909,675
352,car,99.0114033222198,1320
353,car,83.3208858966827,3483
353,car,99.9549090862274,10425
353,person,99.8122215270996,5428
353,person,99.9026834964752,12544
353,car,96.1412012577057,15573
353,car,78.858757019043,132
353,car,85.8913898468018,88
353,car,98.60400557518,806
353,handbag,81.9978296756744,1480
354,car,99.754536151886,34662
354,car,99.2569088935852,43632
354,car,86.0551059246063,228
354,car,60.2391541004181,896
354,car,98.2918381690979,2205
354,car,60.766339302063,627
354,car,99.5997369289398,2436
355,car,97.0099329948425,37752
355,car,99.9155938625336,75425
355,fire hydrant,60.1168096065521,608
356,car,96.4727818965912,14742
356,car,98.1780529022217,5328
356,car,94.9991583824158,9405
356,car,97.7157592773438,1250
356,car,78.0981719493866,456
357,car,99.3089020252228,18150
357,truck,94.2773044109344,4425
357,car,99.9151766300201,6032
357,person,70.8326041698456,380
357,car,78.2821178436279,252
357,car,97.057580947876,1225
357,car,99.378103017807,2208
358,car,98.9202618598938,18144
358,car,97.3951160907745,3712
358,car,98.2937574386597,18870
358,car,95.494282245636,864
359,car,99.6569275856018,14946
359,car,99.3968188762665,21156
359,car,98.6265778541565,42120
359,car,98.7124383449554,3120
359,car,87.2177660465241,1080
359,car,97.7977693080902,2117
360,car,99.6472477912903,42984
360,car,98.8031208515167,3657
360,car,89.6679162979126,924
360,car,92.7257835865021,1372
360,car,98.7983644008636,1960
360,person,93.2569146156311,1794
361,car,98.031210899353,3675
361,car,99.7503519058228,9792
361,car,89.5548582077026,2360
361,car,66.1844730377197,99
362,car,97.3699867725373,31714
362,car,71.3779330253601,169
362,car,98.1820344924927,1224
363,car,99.0714013576508,25730
363,car,99.7165620326996,5925
364,car,99.8031616210938,24511
364,truck,87.8858864307404,45000
364,car,95.1476395130158,9380
364,car,74.3121445178986,156
364,car,63.1539762020111,255
364,car,95.6961214542389,1739
364,car,71.2638914585114,675
364,car,83.0805838108063,2200
364,car,94.2219078540802,1665
365,car,61.4755690097809,42
366,car,98.6832737922668,18084
366,car,80.0634860992432,4698
366,car,95.1564788818359,156
366,car,68.0771291255951,308
366,car,72.4010944366455,648
366,car,67.8284823894501,646
367,car,97.2155332565308,39930
367,car,99.2683827877045,11808
367,car,82.7825009822845,11476
367,car,66.3154900074005,154
367,car,67.5985515117645,143
367,car,62.8464221954346,224
367,car,86.0126376152039,729
367,car,72.4490702152252,480
367,car,97.6511657238007,2451
367,car,99.2050528526306,2340
368,truck,99.1117238998413,5695
368,car,98.4603226184845,4945
368,car,99.8679041862488,8662
368,car,98.7560987472534,22785
368,car,63.7962162494659,176
368,car,83.6710214614868,220
368,car,83.1466972827911,81
368,car,87.4594628810883,88
368,car,65.2437925338745,252
368,person,94.9425220489502,765
368,car,89.8102164268494,837
368,car,85.5831503868103,540
368,car,68.3815836906433,936
368,person,80.6466281414032,644
368,car,93.8072025775909,1920
369,truck,98.8299548625946,10148
369,person,99.0127205848694,3640
369,motorbike,72.4633038043976,130
369,car,77.010190486908,182
369,car,60.2519810199738,72
369,car,83.240669965744,156
369,car,73.9969372749329,210
369,car,65.7264411449432,224
369,motorbike,60.1345062255859,238
369,car,61.6102397441864,342
369,car,87.698233127594,918
369,car,81.2278509140015,728
369,motorbike,94.6871101856232,644
369,car,80.2879333496094,2300
370,car,99.4633078575134,3713
370,car,99.6658027172089,4950
370,car,97.2633183002472,22211
370,car,70.7726299762726,130
370,car,75.1026213169098,176
370,car,64.2165660858154,154
370,car,95.6976592540741,345
370,car,88.9048755168915,783
370,car,99.6551394462585,1961
371,car,99.477219581604,18720
371,car,90.0157690048218,4455
371,car,97.1819579601288,5589
371,car,70.2157974243164,1050
371,car,68.0731177330017,748
372,car,99.8028635978699,4048
372,car,77.6078283786774,2460
372,car,95.2684283256531,4968
372,car,99.4315445423126,6930
372,car,99.9098777770996,7904
372,car,99.0502595901489,13311
372,car,99.556976556778,1350
373,truck,86.1559927463532,7980
373,car,98.6398637294769,22962
373,car,66.8304204940796,322
374,car,98.2502341270447,3420
374,car,99.8965799808502,8480
374,car,77.3991465568543,308
374,car,78.7137985229492,418
374,car,89.1420543193817,285
374,car,71.9492673873901,364
374,motorbike,67.7672147750855,352
375,car,98.7315833568573,38502
375,motorbike,87.6902341842651,5025
375,car,98.9952802658081,9595
375,car,91.601973772049,15600
375,car,65.3780341148376,338
375,car,72.7461814880371,132
375,car,69.8828518390656,176
375,car,82.7628433704376,1271
375,car,99.3756949901581,2790
375,motorbike,66.6800498962402,2035
376,car,88.3325040340424,182
376,car,96.0212528705597,774
376,car,99.6263265609741,1184
376,person,72.3978638648987,290
377,car,76.9946217536926,3432
377,car,98.0037689208984,20895
377,car,91.1017417907715,156
377,car,70.1435029506683,56
377,car,97.6400971412659,391
378,motorbike,72.985166311264,140
378,car,88.8261914253235,156
378,car,95.853054523468,315
379,car,99.8492062091827,5757
379,car,97.5383102893829,1092
379,car,94.2158877849579,2400
380,car,99.346399307251,14484
380,car,99.0892469882965,52560
380,car,87.366783618927,272
380,car,87.2714877128601,725
380,car,98.30242395401,1974
381,car,95.8074152469635,680
381,car,99.0910708904266,1311
381,car,73.5059082508087,420
381,car,60.7071220874786,247
381,car,69.0673351287842,143
382,car,99.0280866622925,25090
382,car,93.8892602920532,4185
382,car,98.9579260349274,7296
382,car,99.1134345531464,15429
382,car,98.0274558067322,1276
382,car,87.2024238109589,609
382,car,98.5286593437195,2992
382,car,85.2965354919434,2220
383,car,99.8754322528839,16032
383,car,98.6147463321686,4332
383,car,88.3085489273071,6408
383,car,77.2362470626831,143
383,car,96.057939529419,391
383,car,84.0000033378601,1922
383,car,64.3385291099548,957
383,car,78.7226855754852,620
384,car,99.9774098396301,4320
384,car,74.5723724365234,1015
385,car,99.0139842033386,38038
385,car,99.9708831310272,3577
385,car,95.0664341449738,1344
385,car,92.8419888019562,875
385,car,94.6694850921631,988
385,car,98.131799697876,986
386,,,
387,car,99.687135219574,20160
387,car,99.5956301689148,4094
387,car,76.2602269649506,195
387,car,61.7306649684906,121
387,car,81.582635641098,1078
387,car,63.3467972278595,814
387,car,97.066342830658,1344
387,person,71.2647438049316,588
387,person,92.5018727779388,893
388,car,96.8525588512421,14175
388,car,99.7823536396027,22800
388,car,94.3046450614929,3600
388,car,76.6176581382751,4221
388,car,75.6890952587128,432
388,car,88.6718213558197,374
388,car,72.2617089748383,156
388,car,65.6258285045624,154
388,car,92.4632489681244,841
388,car,98.1018900871277,2752
389,car,69.3085193634033,195
389,car,82.8281819820404,168
389,car,78.8135468959808,88
389,car,61.226761341095,270
389,car,76.1818826198578,306
389,car,95.6034243106842,441
389,car,64.8447334766388,418
389,car,99.6610999107361,2014
390,fire hydrant,70.7333505153656,819
391,car,92.6066100597382,11375
391,car,96.3373780250549,26910
391,person,89.6258056163788,4524
391,car,97.3090648651123,8453
391,motorbike,93.3207929134369,3588
391,person,66.0010695457459,160
391,car,70.6566333770752,272
391,motorbike,94.8476850986481,315
391,car,96.5442061424255,621
391,car,96.2909460067749,361
391,motorbike,84.9850654602051,1176
391,car,99.0484118461609,1240
392,person,99.3063390254974,3900
392,person,97.8828310966492,4830
392,person,99.7535526752472,4551
392,person,99.5771586894989,3201
392,person,69.6808516979218,147
392,person,94.0362393856049,697
392,person,76.1663496494293,216
392,car,80.5129706859589,504
392,person,75.6559193134308,507
392,person,88.7895345687866,936
392,bicycle,81.4448475837708,703
393,person,99.3541538715362,11890
394,car,98.687481880188,27225
394,car,96.8685388565064,483
394,car,87.9563927650452,2028
394,car,99.6632635593415,1824
395,motorbike,97.1977949142456,14986
395,car,97.7348208427429,2430
395,car,98.1541514396668,2670
395,car,95.1700389385223,1725
395,car,97.4390983581543,1458
396,car,86.7243826389313,300
396,car,87.740433216095,121
396,person,76.5952885150909,736
396,person,93.9195394515991,684
396,person,77.2188246250153,666
396,car,95.0920879840851,494
396,car,98.5192835330963,875
396,person,98.8496720790863,735
397,,,
398,car,98.2244908809662,26271
398,car,97.8450000286103,11210
398,car,99.1595566272736,9150
398,car,99.4152963161468,21712
398,car,96.0032165050507,306
398,car,65.8908307552338,182
398,car,72.098982334137,252
398,car,82.1125090122223,1710
398,car,99.0634858608246,1225
398,car,60.2182269096375,775
398,car,99.2716431617737,1824
399,motorbike,85.9694361686707,5183
399,car,89.413195848465,1560
400,car,98.2988715171814,23004
400,car,99.5605647563935,30051
400,car,92.1500146389008,3996
400,car,98.4409093856812,4680
400,car,79.7999262809753,100
400,car,72.1382021903992,108
400,car,89.5593106746674,221
400,car,93.0021584033966,360
400,car,93.184107542038,1892
401,car,96.7079818248749,18700
401,car,99.7068762779236,4050
401,car,99.2695391178131,8736
401,car,86.9946360588074,3072
401,car,67.1944499015808,100
401,car,85.7829570770264,99
401,car,82.0093393325806,110
401,car,91.9604659080505,168
401,car,88.1178200244904,270
401,car,91.2568926811218,400
401,car,62.0422303676605,1188
401,car,98.7841486930847,1092
402,car,99.7245967388153,30264
402,car,97.8987395763397,6674
402,car,81.7114174365997,260
402,car,88.192355632782,442
402,car,64.8184061050415,672
402,car,92.0055270195007,828
403,car,99.971604347229,22454
404,car,99.66961145401,22005
404,traffic light,61.1233711242676,230
404,traffic light,94.2091882228851,286
404,person,82.7950119972229,228
404,car,84.7466289997101,578
404,car,65.6940042972565,774
404,car,88.479608297348,650
404,car,94.0991640090942,768
404,person,89.41570520401,663
405,truck,71.034836769104,756
405,car,95.9637403488159,1590
405,car,97.7919220924377,1300
405,person,93.0155992507935,1326
405,bicycle,86.2258851528168,900
406,car,98.4083354473114,16400
406,car,97.3479926586151,9435
406,car,95.6336915493012,2016
406,car,95.8292245864868,1512
407,car,97.0350384712219,12272
407,car,94.7726130485535,272
407,car,77.7853190898895,169
407,car,87.7141416072845,897
407,car,70.3097581863403,414
407,motorbike,63.5225057601929,286
408,person,88.1983995437622,4368
408,car,71.9043254852295,276
408,car,95.7116603851318,702
408,fire hydrant,61.6677939891815,300
409,car,99.4776606559753,22879
409,car,97.0374166965485,2079
410,car,97.8562116622925,41420
411,car,99.6636748313904,22347
411,car,99.4176864624023,3213
411,car,99.1328835487366,1131
412,car,72.0244944095612,228
412,person,68.6355412006378,230
412,person,72.455620765686,170
412,person,68.4689104557037,96
412,car,95.8383440971374,459
412,person,85.3713989257813,144
412,person,74.3964195251465,133
412,person,97.5618660449982,533
412,person,72.0886468887329,220
412,car,98.0642437934876,1036
412,person,86.8985593318939,1416
412,person,90.3051555156708,1064
413,car,90.9095525741577,1258
413,car,66.2009060382843,264
413,car,85.8006417751312,2160
413,person,81.7330718040466,663
414,car,99.1770148277283,36581
414,car,94.9360609054565,53664
414,car,97.2467005252838,6084
414,car,66.6421413421631,182
414,car,86.6483151912689,418
415,car,91.3333594799042,64
416,car,96.934986114502,17028
416,car,99.7778356075287,4692
416,car,61.5244209766388,117
416,car,71.522444486618,357
416,car,82.809329032898,270
416,car,90.3081357479096,196
416,car,96.607518196106,1995
416,car,95.8841621875763,957
417,,,
418,car,99.331396818161,30888
418,car,99.6822476387024,6272
419,car,71.0084915161133,99
419,car,92.8060233592987,504
419,car,97.4069774150848,696
420,stop sign,88.1722629070282,1189
420,car,94.5873618125916,285
420,car,69.731742143631,567
420,car,99.071741104126,2160
420,fire hydrant,63.6223316192627,900
421,car,99.8219132423401,12838
421,car,93.1500673294067,37440
421,car,99.2943167686462,10795
421,car,96.225118637085,400
421,car,99.2152988910675,1833
422,car,99.5293736457825,55380
422,car,96.6143667697906,40913
422,car,99.5738089084625,6497
422,car,93.3347880840302,400
422,car,84.9591016769409,182
422,car,81.8468332290649,260
422,car,78.163468837738,650
422,car,86.8545234203339,1482
423,car,96.8705117702484,300
424,truck,98.7341582775116,13970
424,car,96.829754114151,6720
424,car,91.337513923645,288
425,car,94.8339283466339,48503
425,car,67.0646607875824,120
425,car,90.9108579158783,165
425,car,87.9398763179779,168
425,car,98.210859298706,1080
425,fire hydrant,67.1626746654511,1950
426,car,75.2263724803925,360
426,car,62.0277464389801,225
426,car,77.6923775672913,294
426,car,77.9333293437958,154
426,motorbike,60.1060152053833,1792
426,car,85.5586528778076,1560
427,,,
428,car,99.9416768550873,29540
428,car,99.3750929832458,2925
429,car,99.7900247573852,4089
429,car,92.3716723918915,3256
429,car,99.5035946369171,8742
429,car,94.8625683784485,3198
429,car,68.6028063297272,156
429,car,66.1989510059357,192
429,car,77.4832606315613,272
429,car,86.6059064865112,483
429,car,65.9483194351196,224
429,car,95.7874238491058,918
429,car,69.9563205242157,1092
430,car,99.8505353927613,8700
430,person,99.7651398181915,3366
430,car,97.0909833908081,918
430,car,98.5555052757263,696
430,car,66.7423784732819,272
430,person,79.9839377403259,216
430,person,89.6486163139343,680
431,car,98.5181748867035,14280
431,car,86.7626070976257,3752
431,car,99.8533844947815,6030
431,car,96.9940662384033,272
431,car,93.3921277523041,702
431,car,90.4679119586945,675
431,car,63.1301820278168,903
432,car,99.7406542301178,3315
433,,,
434,truck,81.064760684967,4510
434,car,99.4234979152679,4056
434,car,99.6510744094849,6426
434,car,99.081027507782,6324
434,car,63.177227973938,56
434,car,72.9062378406525,144
434,car,94.8520362377167,156
434,car,76.9807994365692,208
435,car,98.8503992557526,56282
435,car,99.4960367679596,8140
435,car,95.2069401741028,12342
435,car,75.9429514408112,112
435,car,79.1577577590942,144
435,car,75.592452287674,323
435,car,61.4474713802338,425
435,car,77.4905443191528,2408
436,,,
437,person,99.125200510025,3069
437,car,89.674586057663,110
437,person,82.6155245304108,176
437,person,68.0241703987122,1386
438,car,97.7375328540802,26312
438,car,88.80695104599,1248
438,car,94.1534638404846,2256
439,car,99.9630987644196,8418
439,car,96.3213264942169,20196
439,car,94.1928148269653,1080
439,car,66.0095810890198,550
440,car,99.5969533920288,34760
440,person,95.7890093326569,1300
440,motorbike,67.4489855766296,378
441,bus,70.7316100597382,3886
442,car,99.7989237308502,34263
442,car,98.9839911460876,4455
443,car,94.4799840450287,11935
443,car,99.2973685264587,39963
443,car,84.816312789917,3444
443,car,91.7967200279236,10032
443,car,99.4590222835541,8614
443,car,93.4919714927673,400
443,car,97.7070868015289,800
443,car,93.5521900653839,1452
444,motorbike,98.2473611831665,14030
445,,,
446,car,99.7326910495758,4171
446,car,96.5739727020264,910
446,car,85.2899968624115,176
446,car,99.3481159210205,378
447,car,73.7993538379669,80
447,car,89.8379921913147,312
447,car,90.5721247196198,289
447,car,99.0516602993012,1210
448,,,
449,car,92.7595794200897,576
449,car,99.6846675872803,1862
450,motorbike,74.8741209506989,3713
450,car,86.3942563533783,864
450,car,95.452219247818,546
450,car,81.9676220417023,361
450,car,86.6705477237701,1750
451,bicycle,60.2056801319122,299
452,car,91.2996768951416,33708
452,car,97.673898935318,7979
452,car,88.298624753952,1242
453,car,98.9562332630158,41000
454,car,71.0826873779297,224
454,car,88.4886503219605,805
455,car,92.5690174102783,13516
