Image number,Brightness,Red,Green,Blue,Object,Reliability,Size of box
122,123.23673055555555,120.319175,123.32755833333331,124.14382222222224,car,96.92909121513368,396.0
122,123.23673055555555,120.319175,123.32755833333331,124.14382222222224,car,90.66087007522584,800.0
122,123.23673055555555,120.319175,123.32755833333331,124.14382222222224,car,98.2832133769989,2640.0
122,123.23673055555555,120.319175,123.32755833333331,124.14382222222224,motorbike,72.59454727172852,1344.0
123,132.7148666666667,126.92394444444444,133.77068333333332,132.81029722222223,car,99.00519847869872,18190.0
123,132.7148666666667,126.92394444444444,133.77068333333332,132.81029722222223,car,99.01499152183531,3528.0
123,132.7148666666667,126.92394444444444,133.77068333333332,132.81029722222223,car,71.97235226631165,4830.0
123,132.7148666666667,126.92394444444444,133.77068333333332,132.81029722222223,car,71.80846333503723,144.0
123,132.7148666666667,126.92394444444444,133.77068333333332,132.81029722222223,car,87.97298073768616,210.0
124,118.88423611111112,115.97380833333334,119.33127777777776,119.11990555555556,car,99.25954341888428,26741.0
124,118.88423611111112,115.97380833333334,119.33127777777776,119.11990555555556,car,96.76631689071657,11660.0
124,118.88423611111112,115.97380833333334,119.33127777777776,119.11990555555556,car,98.45207929611206,798.0
124,118.88423611111112,115.97380833333334,119.33127777777776,119.11990555555556,car,98.70644807815552,1197.0
125,137.48409166666667,128.85248055555556,139.00943333333333,137.62953611111112,car,90.84135293960573,64701.0
125,137.48409166666667,128.85248055555556,139.00943333333333,137.62953611111112,car,98.05318117141724,51917.0
125,137.48409166666667,128.85248055555556,139.00943333333333,137.62953611111112,car,99.54305291175842,8160.0
125,137.48409166666667,128.85248055555556,139.00943333333333,137.62953611111112,car,97.76820540428162,357.0
125,137.48409166666667,128.85248055555556,139.00943333333333,137.62953611111112,car,98.78690838813782,400.0
125,137.48409166666667,128.85248055555556,139.00943333333333,137.62953611111112,car,97.10492491722108,864.0
125,137.48409166666667,128.85248055555556,139.00943333333333,137.62953611111112,car,98.91490936279295,1518.0
125,137.48409166666667,128.85248055555556,139.00943333333333,137.62953611111112,car,99.18447732925416,1886.0
126,137.90316388888888,136.16192222222222,139.0393388888889,136.25124444444444,car,86.72747015953064,420.0
126,137.90316388888888,136.16192222222222,139.0393388888889,136.25124444444444,car,99.45930242538452,2044.0
126,137.90316388888888,136.16192222222222,139.0393388888889,136.25124444444444,car,98.73597621917725,920.0
126,137.90316388888888,136.16192222222222,139.0393388888889,136.25124444444444,car,86.10802888870239,437.0
126,137.90316388888888,136.16192222222222,139.0393388888889,136.25124444444444,car,99.51058626174928,1496.0
127,136.58863888888888,135.72066666666666,136.96855277777777,136.11082222222225,car,98.35386872291564,19040.0
127,136.58863888888888,135.72066666666666,136.96855277777777,136.11082222222225,car,96.05372548103333,17750.0
127,136.58863888888888,135.72066666666666,136.96855277777777,136.11082222222225,car,94.65843439102171,7040.0
127,136.58863888888888,135.72066666666666,136.96855277777777,136.11082222222225,car,63.821518421173096,9548.0
127,136.58863888888888,135.72066666666666,136.96855277777777,136.11082222222225,car,67.27540493011475,322.0
127,136.58863888888888,135.72066666666666,136.96855277777777,136.11082222222225,car,74.29171204566956,1248.0
127,136.58863888888888,135.72066666666666,136.96855277777777,136.11082222222225,car,76.94627642631531,1215.0
128,110.20242222222222,106.57735555555556,110.76561666666667,110.40936388888888,car,99.89586472511292,4368.0
128,110.20242222222222,106.57735555555556,110.76561666666667,110.40936388888888,car,95.18080949783324,195.0
128,110.20242222222222,106.57735555555556,110.76561666666667,110.40936388888888,car,99.11069869995116,768.0
129,124.05071666666667,114.19532222222222,123.02732777777776,129.814275,car,99.4664430618286,40425.0
129,124.05071666666667,114.19532222222222,123.02732777777776,129.814275,car,99.86966848373412,9271.0
129,124.05071666666667,114.19532222222222,123.02732777777776,129.814275,car,78.7471055984497,198.0
129,124.05071666666667,114.19532222222222,123.02732777777776,129.814275,car,88.77547979354858,2162.0
130,135.70907222222223,129.56405,138.09374166666666,133.37838055555557,car,98.3888864517212,5372.0
130,135.70907222222223,129.56405,138.09374166666666,133.37838055555557,car,94.16145086288452,483.0
131,110.67095,113.29728333333334,112.14055833333332,106.76901666666669,car,67.76019930839539,72435.0
131,110.67095,113.29728333333334,112.14055833333332,106.76901666666669,person,96.53621912002563,1872.0
132,126.22414166666668,122.949675,127.57239722222222,124.81246666666668,car,99.58245158195496,14916.0
132,126.22414166666668,122.949675,127.57239722222222,124.81246666666668,car,98.88477325439452,5192.0
132,126.22414166666668,122.949675,127.57239722222222,124.81246666666668,car,95.30578851699828,9828.0
132,126.22414166666668,122.949675,127.57239722222222,124.81246666666668,car,99.64308142662048,19436.0
132,126.22414166666668,122.949675,127.57239722222222,124.81246666666668,car,97.40837216377258,2945.0
132,126.22414166666668,122.949675,127.57239722222222,124.81246666666668,car,95.87633609771729,918.0
132,126.22414166666668,122.949675,127.57239722222222,124.81246666666668,person,62.04363703727722,120.0
132,126.22414166666668,122.949675,127.57239722222222,124.81246666666668,car,82.2403609752655,2064.0
132,126.22414166666668,122.949675,127.57239722222222,124.81246666666668,car,88.59971165657043,2124.0
132,126.22414166666668,122.949675,127.57239722222222,124.81246666666668,car,88.00883293151855,2124.0
133,137.6090861111111,129.2389638888889,137.94340555555556,140.06765,car,88.89574408531189,50196.0
133,137.6090861111111,129.2389638888889,137.94340555555556,140.06765,car,99.90224838256836,5893.0
133,137.6090861111111,129.2389638888889,137.94340555555556,140.06765,car,77.13506817817688,345.0
133,137.6090861111111,129.2389638888889,137.94340555555556,140.06765,car,77.4657130241394,144.0
133,137.6090861111111,129.2389638888889,137.94340555555556,140.06765,car,78.84213328361511,638.0
133,137.6090861111111,129.2389638888889,137.94340555555556,140.06765,car,95.58647871017456,1716.0
134,139.14962222222223,132.30785833333334,140.22774722222223,139.62740555555555,car,99.65407252311708,13803.0
134,139.14962222222223,132.30785833333334,140.22774722222223,139.62740555555555,car,65.86379408836365,110.0
134,139.14962222222223,132.30785833333334,140.22774722222223,139.62740555555555,car,65.32060503959656,42.0
134,139.14962222222223,132.30785833333334,140.22774722222223,139.62740555555555,car,99.26726818084715,1092.0
134,139.14962222222223,132.30785833333334,140.22774722222223,139.62740555555555,car,93.30846667289734,336.0
135,98.41747222222222,99.21879444444444,98.886325,97.14458611111112,car,95.72062492370604,15370.0
135,98.41747222222222,99.21879444444444,98.886325,97.14458611111112,car,98.71346354484558,23736.0
135,98.41747222222222,99.21879444444444,98.886325,97.14458611111112,car,98.77077341079712,27528.0
135,98.41747222222222,99.21879444444444,98.886325,97.14458611111112,car,75.84753632545471,192.0
135,98.41747222222222,99.21879444444444,98.886325,97.14458611111112,car,69.875168800354,108.0
135,98.41747222222222,99.21879444444444,98.886325,97.14458611111112,car,87.2399389743805,425.0
135,98.41747222222222,99.21879444444444,98.886325,97.14458611111112,person,90.22989869117735,1242.0
135,98.41747222222222,99.21879444444444,98.886325,97.14458611111112,car,98.67593050003052,2397.0
135,98.41747222222222,99.21879444444444,98.886325,97.14458611111112,car,79.78700995445251,1395.0
136,127.67766666666668,124.98639722222222,127.64540833333334,128.724725,,,
137,147.03913888888889,142.77018055555556,147.34126111111112,148.00595833333333,car,95.59999704360962,5500.0
137,147.03913888888889,142.77018055555556,147.34126111111112,148.00595833333333,motorbike,87.51998543739319,4902.0
138,122.44347777777776,119.94919722222222,123.40955,121.47324444444445,car,82.07984566688538,23124.0
138,122.44347777777776,119.94919722222222,123.40955,121.47324444444445,car,68.48289966583252,38622.0
138,122.44347777777776,119.94919722222222,123.40955,121.47324444444445,car,97.2951889038086,1650.0
138,122.44347777777776,119.94919722222222,123.40955,121.47324444444445,car,73.6255407333374,580.0
138,122.44347777777776,119.94919722222222,123.40955,121.47324444444445,car,76.39667391777039,2112.0
138,122.44347777777776,119.94919722222222,123.40955,121.47324444444445,car,96.85553312301636,1600.0
138,122.44347777777776,119.94919722222222,123.40955,121.47324444444445,car,66.73528552055359,2409.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,car,97.57064580917358,18880.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,person,93.84154081344604,2590.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,car,96.49481773376463,3551.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,car,89.35920596122742,14364.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,car,85.13143062591553,255.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,car,68.86504292488098,90.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,car,87.85532712936401,156.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,car,70.6331193447113,156.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,car,89.78688716888428,416.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,car,98.31377863883972,650.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,car,60.737234354019165,910.0
139,123.14645833333331,120.33266111111112,123.90456111111112,122.69809722222222,car,99.37267899513245,2494.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,pottedplant,64.07154202461243,2625.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,person,98.2642412185669,3780.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,pottedplant,79.69640493392944,4698.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,car,98.07273149490356,851.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,car,92.59551763534546,182.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,car,72.64831066131592,121.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,car,89.94033932685852,130.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,car,73.90130758285522,90.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,car,87.32523918151855,80.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,car,89.47814702987671,360.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,motorbike,61.76824569702149,1666.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,motorbike,60.49449443817139,775.0
140,114.86878888888889,110.02619722222222,114.95013888888889,116.517875,car,86.93166971206665,1568.0
141,136.42865833333337,134.28427222222223,137.33050833333334,135.45894166666668,car,99.84461665153503,5170.0
141,136.42865833333337,134.28427222222223,137.33050833333334,135.45894166666668,car,99.75057244300842,6120.0
141,136.42865833333337,134.28427222222223,137.33050833333334,135.45894166666668,person,99.75118041038512,4838.0
141,136.42865833333337,134.28427222222223,137.33050833333334,135.45894166666668,car,94.86840963363647,252.0
141,136.42865833333337,134.28427222222223,137.33050833333334,135.45894166666668,car,95.50375938415527,928.0
141,136.42865833333337,134.28427222222223,137.33050833333334,135.45894166666668,car,97.3556399345398,1295.0
141,136.42865833333337,134.28427222222223,137.33050833333334,135.45894166666668,car,78.54782938957214,874.0
141,136.42865833333337,134.28427222222223,137.33050833333334,135.45894166666668,person,93.57560873031616,1040.0
142,134.12856666666667,128.68865277777778,134.84936944444445,134.710925,car,95.4850733280182,5621.0
142,134.12856666666667,128.68865277777778,134.84936944444445,134.710925,car,77.99847722053528,4590.0
142,134.12856666666667,128.68865277777778,134.84936944444445,134.710925,car,92.67748594284058,22375.0
142,134.12856666666667,128.68865277777778,134.84936944444445,134.710925,car,62.44174242019653,160.0
142,134.12856666666667,128.68865277777778,134.84936944444445,134.710925,car,60.37810444831848,108.0
142,134.12856666666667,128.68865277777778,134.84936944444445,134.710925,person,70.94603180885315,208.0
142,134.12856666666667,128.68865277777778,134.84936944444445,134.710925,person,67.03062057495117,189.0
143,137.17114722222223,131.89970833333334,138.25104444444443,137.0160611111111,car,85.20616292953491,5824.0
143,137.17114722222223,131.89970833333334,138.25104444444443,137.0160611111111,car,97.41777777671814,4048.0
143,137.17114722222223,131.89970833333334,138.25104444444443,137.0160611111111,car,98.87064099311829,6248.0
143,137.17114722222223,131.89970833333334,138.25104444444443,137.0160611111111,car,97.59883284568788,9432.0
143,137.17114722222223,131.89970833333334,138.25104444444443,137.0160611111111,car,98.63306283950806,6936.0
143,137.17114722222223,131.89970833333334,138.25104444444443,137.0160611111111,car,74.11130666732788,143.0
143,137.17114722222223,131.89970833333334,138.25104444444443,137.0160611111111,car,64.95229005813599,168.0
143,137.17114722222223,131.89970833333334,138.25104444444443,137.0160611111111,car,79.57713603973389,456.0
143,137.17114722222223,131.89970833333334,138.25104444444443,137.0160611111111,car,61.5128219127655,1426.0
143,137.17114722222223,131.89970833333334,138.25104444444443,137.0160611111111,truck,67.87755489349365,1749.0
143,137.17114722222223,131.89970833333334,138.25104444444443,137.0160611111111,car,79.39931750297546,999.0
144,132.72249166666666,129.257775,132.260175,134.90748888888888,car,73.50832223892212,30268.0
144,132.72249166666666,129.257775,132.260175,134.90748888888888,car,91.47033095359802,5070.0
145,107.087875,104.70157222222224,109.31594444444444,103.6036388888889,car,99.96479153633118,18447.0
145,107.087875,104.70157222222224,109.31594444444444,103.6036388888889,car,79.35655117034912,81.0
145,107.087875,104.70157222222224,109.31594444444444,103.6036388888889,car,65.38001894950867,56.0
145,107.087875,104.70157222222224,109.31594444444444,103.6036388888889,car,91.86710119247437,121.0
145,107.087875,104.70157222222224,109.31594444444444,103.6036388888889,car,98.56770038604736,1290.0
146,103.08954444444444,98.25461666666666,103.86570555555556,103.39455,truck,70.60749530792236,24112.0
146,103.08954444444444,98.25461666666666,103.86570555555556,103.39455,car,98.62271547317503,15158.0
146,103.08954444444444,98.25461666666666,103.86570555555556,103.39455,car,97.98067212104796,18336.0
146,103.08954444444444,98.25461666666666,103.86570555555556,103.39455,car,60.24254560470581,110.0
146,103.08954444444444,98.25461666666666,103.86570555555556,103.39455,car,76.59655809402466,56.0
146,103.08954444444444,98.25461666666666,103.86570555555556,103.39455,car,82.05186724662781,100.0
146,103.08954444444444,98.25461666666666,103.86570555555556,103.39455,car,91.21993780136108,425.0
146,103.08954444444444,98.25461666666666,103.86570555555556,103.39455,car,86.52262091636658,667.0
146,103.08954444444444,98.25461666666666,103.86570555555556,103.39455,car,96.6988444328308,1476.0
146,103.08954444444444,98.25461666666666,103.86570555555556,103.39455,car,96.71308994293211,2450.0
147,139.21636944444444,133.6773472222222,139.8504888888889,139.99988333333334,,,
148,106.45623611111112,101.22388055555555,107.63905555555556,106.09695277777776,person,95.6803023815155,2450.0
148,106.45623611111112,101.22388055555555,107.63905555555556,106.09695277777776,car,64.33616280555725,132.0
148,106.45623611111112,101.22388055555555,107.63905555555556,106.09695277777776,car,76.23956799507141,72.0
148,106.45623611111112,101.22388055555555,107.63905555555556,106.09695277777776,car,92.14757084846497,225.0
148,106.45623611111112,101.22388055555555,107.63905555555556,106.09695277777776,car,95.38554549217224,961.0
148,106.45623611111112,101.22388055555555,107.63905555555556,106.09695277777776,car,78.07770371437073,567.0
148,106.45623611111112,101.22388055555555,107.63905555555556,106.09695277777776,car,87.16660141944885,2208.0
148,106.45623611111112,101.22388055555555,107.63905555555556,106.09695277777776,car,97.86573052406312,2961.0
149,121.12454722222222,118.05995833333331,121.49742777777776,121.47496944444444,,,
150,121.06519722222222,114.38525833333334,122.9366888888889,119.91000277777778,car,99.89545941352844,6431.0
150,121.06519722222222,114.38525833333334,122.9366888888889,119.91000277777778,car,79.89774346351624,1176.0
151,122.63806666666666,119.35740555555556,123.91102777777778,121.33058055555556,car,91.07953310012816,37062.0
151,122.63806666666666,119.35740555555556,123.91102777777778,121.33058055555556,car,98.65263104438782,7878.0
151,122.63806666666666,119.35740555555556,123.91102777777778,121.33058055555556,person,90.14198780059814,3864.0
151,122.63806666666666,119.35740555555556,123.91102777777778,121.33058055555556,person,88.26281428337097,5566.0
151,122.63806666666666,119.35740555555556,123.91102777777778,121.33058055555556,car,79.08474206924438,110.0
151,122.63806666666666,119.35740555555556,123.91102777777778,121.33058055555556,car,89.80751633644104,675.0
151,122.63806666666666,119.35740555555556,123.91102777777778,121.33058055555556,car,97.5947082042694,1584.0
152,116.64015277777776,108.83628888888887,117.07486388888888,118.74437222222222,car,64.10117149353027,210.0
153,141.75745,137.47389722222223,142.2342972222222,142.36610555555555,car,99.91254806518556,13585.0
153,141.75745,137.47389722222223,142.2342972222222,142.36610555555555,car,99.20883178710938,4368.0
153,141.75745,137.47389722222223,142.2342972222222,142.36610555555555,car,88.46233487129211,840.0
153,141.75745,137.47389722222223,142.2342972222222,142.36610555555555,car,99.20451641082764,1554.0
154,113.82149722222222,110.077825,115.24779166666669,112.38537222222222,car,99.96758103370668,8772.0
154,113.82149722222222,110.077825,115.24779166666669,112.38537222222222,car,97.58710265159608,483.0
154,113.82149722222222,110.077825,115.24779166666669,112.38537222222222,car,95.76770067214966,224.0
154,113.82149722222222,110.077825,115.24779166666669,112.38537222222222,car,86.54564619064331,306.0
154,113.82149722222222,110.077825,115.24779166666669,112.38537222222222,car,75.62645077705383,340.0
154,113.82149722222222,110.077825,115.24779166666669,112.38537222222222,car,98.22092056274414,380.0
154,113.82149722222222,110.077825,115.24779166666669,112.38537222222222,car,95.01926302909852,576.0
154,113.82149722222222,110.077825,115.24779166666669,112.38537222222222,car,99.56170320510864,1820.0
155,99.67981666666668,98.00135555555556,101.57113611111112,96.55155277777776,car,98.58619570732117,29256.0
155,99.67981666666668,98.00135555555556,101.57113611111112,96.55155277777776,car,99.19759035110474,3591.0
155,99.67981666666668,98.00135555555556,101.57113611111112,96.55155277777776,car,93.23561787605286,560.0
156,102.85589166666666,93.76676666666668,104.62279166666669,102.837875,car,94.79984641075134,31320.0
156,102.85589166666666,93.76676666666668,104.62279166666669,102.837875,car,89.15106058120728,506.0
156,102.85589166666666,93.76676666666668,104.62279166666669,102.837875,car,90.57697057724,280.0
156,102.85589166666666,93.76676666666668,104.62279166666669,102.837875,car,85.66428422927856,253.0
156,102.85589166666666,93.76676666666668,104.62279166666669,102.837875,car,94.06220316886902,770.0
157,121.977325,116.4062111111111,122.72705833333332,122.61105555555557,,,
158,116.22622222222222,108.966025,116.15423055555556,119.08715,car,92.94006824493408,4473.0
158,116.22622222222222,108.966025,116.15423055555556,119.08715,car,99.54670667648315,6180.0
158,116.22622222222222,108.966025,116.15423055555556,119.08715,car,99.09242391586304,19680.0
158,116.22622222222222,108.966025,116.15423055555556,119.08715,car,92.66277551651,169.0
158,116.22622222222222,108.966025,116.15423055555556,119.08715,car,98.423171043396,986.0
158,116.22622222222222,108.966025,116.15423055555556,119.08715,car,60.07724404335022,210.0
158,116.22622222222222,108.966025,116.15423055555556,119.08715,car,91.0942018032074,704.0
159,111.27576111111112,104.33325833333332,112.9660138888889,110.626575,car,99.73079562187196,27192.0
159,111.27576111111112,104.33325833333332,112.9660138888889,110.626575,car,98.7202286720276,4130.0
159,111.27576111111112,104.33325833333332,112.9660138888889,110.626575,car,69.8442816734314,4180.0
159,111.27576111111112,104.33325833333332,112.9660138888889,110.626575,car,99.7707188129425,8586.0
159,111.27576111111112,104.33325833333332,112.9660138888889,110.626575,car,87.93642520904541,156.0
159,111.27576111111112,104.33325833333332,112.9660138888889,110.626575,car,95.64327001571657,891.0
160,122.62901388888888,117.91694444444444,123.69475555555556,122.26021944444445,car,98.76092076301576,26331.0
160,122.62901388888888,117.91694444444444,123.69475555555556,122.26021944444445,car,96.90052270889282,1938.0
161,90.65154722222222,85.878075,92.54680277777778,88.69071111111111,car,98.73731732368468,20100.0
161,90.65154722222222,85.878075,92.54680277777778,88.69071111111111,car,99.6428370475769,8132.0
161,90.65154722222222,85.878075,92.54680277777778,88.69071111111111,car,60.31798720359802,49.0
161,90.65154722222222,85.878075,92.54680277777778,88.69071111111111,car,86.2764060497284,132.0
161,90.65154722222222,85.878075,92.54680277777778,88.69071111111111,car,81.33660554885864,180.0
161,90.65154722222222,85.878075,92.54680277777778,88.69071111111111,car,93.8194215297699,360.0
161,90.65154722222222,85.878075,92.54680277777778,88.69071111111111,car,68.15837621688843,408.0
161,90.65154722222222,85.878075,92.54680277777778,88.69071111111111,car,99.6550977230072,1755.0
162,126.47338333333332,122.04187222222222,126.79098888888888,127.445075,car,99.57895874977112,13832.0
162,126.47338333333332,122.04187222222222,126.79098888888888,127.445075,car,94.40872073173524,3649.0
162,126.47338333333332,122.04187222222222,126.79098888888888,127.445075,car,99.10568594932556,6565.0
162,126.47338333333332,122.04187222222222,126.79098888888888,127.445075,car,97.19085097312929,10032.0
162,126.47338333333332,122.04187222222222,126.79098888888888,127.445075,bus,77.46228575706482,1702.0
162,126.47338333333332,122.04187222222222,126.79098888888888,127.445075,car,85.12315154075623,168.0
162,126.47338333333332,122.04187222222222,126.79098888888888,127.445075,car,60.44642925262451,90.0
162,126.47338333333332,122.04187222222222,126.79098888888888,127.445075,car,63.92607092857361,240.0
162,126.47338333333332,122.04187222222222,126.79098888888888,127.445075,person,95.9664821624756,1276.0
163,110.29644166666668,109.45593611111111,109.87224722222224,111.41356388888887,car,98.77668023109436,2800.0
164,122.64382222222224,117.78428333333332,123.39300277777778,123.00880833333332,car,84.509938955307,29744.0
164,122.64382222222224,117.78428333333332,123.39300277777778,123.00880833333332,car,68.96032094955444,132.0
164,122.64382222222224,117.78428333333332,123.39300277777778,123.00880833333332,car,62.41372227668762,130.0
164,122.64382222222224,117.78428333333332,123.39300277777778,123.00880833333332,person,99.68783855438232,1587.0
165,72.06041944444445,71.19263055555555,72.65412222222223,71.20015833333333,,,
166,111.92819722222222,108.67594722222222,111.85008888888888,113.32525555555556,car,98.85314106941225,32074.0
166,111.92819722222222,108.67594722222222,111.85008888888888,113.32525555555556,car,68.35594773292542,154.0
166,111.92819722222222,108.67594722222222,111.85008888888888,113.32525555555556,car,98.25137257575987,750.0
167,105.28235277777776,98.69338055555556,105.10188055555555,108.11885555555556,person,67.85891056060791,133.0
167,105.28235277777776,98.69338055555556,105.10188055555555,108.11885555555556,car,69.80836391448975,132.0
167,105.28235277777776,98.69338055555556,105.10188055555555,108.11885555555556,car,79.78293299674988,99.0
167,105.28235277777776,98.69338055555556,105.10188055555555,108.11885555555556,car,90.3651475906372,144.0
167,105.28235277777776,98.69338055555556,105.10188055555555,108.11885555555556,person,78.43905091285706,171.0
167,105.28235277777776,98.69338055555556,105.10188055555555,108.11885555555556,person,68.06744337081909,184.0
167,105.28235277777776,98.69338055555556,105.10188055555555,108.11885555555556,person,94.8801815509796,874.0
167,105.28235277777776,98.69338055555556,105.10188055555555,108.11885555555556,car,99.39448833465576,1978.0
167,105.28235277777776,98.69338055555556,105.10188055555555,108.11885555555556,pottedplant,73.52823615074158,1856.0
168,89.130325,86.20389722222222,90.01256111111111,88.47106388888889,truck,97.02379703521729,7912.0
168,89.130325,86.20389722222222,90.01256111111111,88.47106388888889,car,64.95931148529053,272.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,99.87298846244812,23940.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,91.88673496246338,42075.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,99.26632046699524,5307.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,82.76810646057129,7740.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,71.03598713874817,100.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,72.71648645401001,144.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,60.68822741508484,304.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,84.91477966308594,208.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,91.51313900947572,342.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,65.72704315185547,1254.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,85.41774153709412,660.0
169,114.82709166666666,109.12264444444445,114.98118333333332,116.64464444444444,car,95.87091207504272,1892.0
170,110.1577361111111,110.66183055555555,110.646125,108.9934138888889,car,98.43388199806212,33892.0
170,110.1577361111111,110.66183055555555,110.646125,108.9934138888889,car,98.8948941230774,2842.0
170,110.1577361111111,110.66183055555555,110.646125,108.9934138888889,car,88.47469091415405,980.0
171,127.19855277777778,123.18932222222222,128.31217222222222,126.54781666666666,car,88.06230425834656,29896.0
171,127.19855277777778,123.18932222222222,128.31217222222222,126.54781666666666,car,94.9556827545166,5494.0
171,127.19855277777778,123.18932222222222,128.31217222222222,126.54781666666666,car,90.78294038772584,483.0
171,127.19855277777778,123.18932222222222,128.31217222222222,126.54781666666666,car,64.26456570625305,336.0
171,127.19855277777778,123.18932222222222,128.31217222222222,126.54781666666666,car,99.36808347702026,1258.0
171,127.19855277777778,123.18932222222222,128.31217222222222,126.54781666666666,car,98.94635677337646,1665.0
171,127.19855277777778,123.18932222222222,128.31217222222222,126.54781666666666,car,61.88931465148926,693.0
172,107.44786111111112,102.73100555555556,107.6235138888889,108.94096666666668,car,98.03345203399658,9760.0
172,107.44786111111112,102.73100555555556,107.6235138888889,108.94096666666668,car,78.3194899559021,88.0
172,107.44786111111112,102.73100555555556,107.6235138888889,108.94096666666668,car,60.923922061920166,63.0
172,107.44786111111112,102.73100555555556,107.6235138888889,108.94096666666668,car,91.73750281333923,775.0
173,138.0627472222222,138.53368055555555,138.75125833333334,136.4724388888889,car,73.51672649383545,30810.0
173,138.0627472222222,138.53368055555555,138.75125833333334,136.4724388888889,car,90.23343324661256,240.0
173,138.0627472222222,138.53368055555555,138.75125833333334,136.4724388888889,car,61.78053021430969,144.0
173,138.0627472222222,138.53368055555555,138.75125833333334,136.4724388888889,car,79.37325835227966,225.0
173,138.0627472222222,138.53368055555555,138.75125833333334,136.4724388888889,car,97.19334244728088,621.0
173,138.0627472222222,138.53368055555555,138.75125833333334,136.4724388888889,car,92.25381016731262,399.0
173,138.0627472222222,138.53368055555555,138.75125833333334,136.4724388888889,car,97.7997899055481,1056.0
173,138.0627472222222,138.53368055555555,138.75125833333334,136.4724388888889,car,99.61541891098022,2064.0
174,115.92074722222222,102.92703888888887,117.01670277777778,118.67901111111112,car,83.68114829063416,216.0
175,117.32550555555557,123.06591666666668,119.19422222222222,111.46636944444444,car,99.6237814426422,26488.0
175,117.32550555555557,123.06591666666668,119.19422222222222,111.46636944444444,car,94.63801383972168,864.0
175,117.32550555555557,123.06591666666668,119.19422222222222,111.46636944444444,car,64.60529565811157,940.0
175,117.32550555555557,123.06591666666668,119.19422222222222,111.46636944444444,car,99.57534670829772,1590.0
175,117.32550555555557,123.06591666666668,119.19422222222222,111.46636944444444,car,62.16994524002075,897.0
176,117.24353333333332,116.15568333333331,118.47811666666666,115.17999722222224,person,99.01866316795348,6758.0
176,117.24353333333332,116.15568333333331,118.47811666666666,115.17999722222224,car,73.03832769393921,238.0
176,117.24353333333332,116.15568333333331,118.47811666666666,115.17999722222224,motorbike,74.88011121749878,1316.0
176,117.24353333333332,116.15568333333331,118.47811666666666,115.17999722222224,car,99.20848608016968,1102.0
176,117.24353333333332,116.15568333333331,118.47811666666666,115.17999722222224,car,96.69896364212036,2006.0
177,139.67318333333333,130.91302777777778,141.03634722222222,140.37138055555556,car,99.43918585777284,8777.0
177,139.67318333333333,130.91302777777778,141.03634722222222,140.37138055555556,car,98.77172112464903,754.0
177,139.67318333333333,130.91302777777778,141.03634722222222,140.37138055555556,car,98.5140025615692,1836.0
178,121.77832777777778,116.96818888888887,121.51685,124.05181666666668,bus,97.4618136882782,42355.0
178,121.77832777777778,116.96818888888887,121.51685,124.05181666666668,car,92.74858236312866,255.0
178,121.77832777777778,116.96818888888887,121.51685,124.05181666666668,car,93.63403916358948,255.0
178,121.77832777777778,116.96818888888887,121.51685,124.05181666666668,car,97.58704900741576,986.0
