Horodateur,Age,Gender,Origin,Residence,Percentage of lifetime in a city,Image1 ID,Image2 ID,Winner,Person ID
22/11/2021 10:48:36,22,Female,Europe,Lausanne,1,31,389,31,228357
22/11/2021 10:48:38,22,Female,Europe,Lausanne,1,344,446,446,228357
22/11/2021 10:48:38,22,Female,Europe,Europe,0.9486755,449,379,449,22246338
22/11/2021 10:48:43,22,Female,Europe,Europe,0.9486755,11,217,11,22246338
22/11/2021 10:48:50,22,Female,Europe,Lausanne,1,362,382,362,228357
22/11/2021 10:48:51,22,Female,Europe,Europe,0.9486755,289,419,289,22246338
22/11/2021 10:48:52,22,Female,Europe,Lausanne,1,111,55,55,228357
22/11/2021 10:48:57,22,Female,Europe,Lausanne,1,205,448,448,228357
22/11/2021 10:49:00,22,Female,Europe,Lausanne,1,6,226,226,228357
22/11/2021 10:49:01,22,Female,Europe,Europe,0.9486755,276,452,276,22246338
22/11/2021 10:49:02,22,Female,Europe,Lausanne,1,411,286,411,228357
22/11/2021 10:49:04,22,Female,Europe,Lausanne,1,422,305,305,228357
22/11/2021 10:49:05,22,Female,Europe,Lausanne,1,291,227,227,228357
22/11/2021 10:49:07,22,Female,Europe,Lausanne,1,65,288,288,228357
22/11/2021 10:49:08,22,Female,Europe,Europe,0.9486755,81,298,298,22246338
22/11/2021 10:49:08,22,Female,Europe,Lausanne,1,242,40,242,228357
22/11/2021 10:49:10,22,Female,Europe,Lausanne,1,39,244,39,228357
22/11/2021 10:49:12,22,Female,Europe,Lausanne,1,367,269,269,228357
22/11/2021 10:49:14,22,Female,Europe,Lausanne,1,398,193,193,228357
22/11/2021 10:49:14,22,Female,Europe,Europe,0.9486755,332,367,332,22246338
22/11/2021 10:49:16,22,Female,Europe,Lausanne,1,440,25,25,228357
22/11/2021 10:49:18,22,Female,Europe,Lausanne,1,135,307,135,228357
22/11/2021 10:49:20,22,Female,Europe,Lausanne,1,330,254,330,228357
22/11/2021 10:49:21,22,Female,Europe,Europe,0.9486755,27,123,27,22246338
22/11/2021 10:49:22,22,Female,Europe,Lausanne,1,424,383,383,228357
22/11/2021 10:49:24,22,Female,Europe,Lausanne,1,179,425,425,228357
22/11/2021 10:49:28,22,Female,Europe,Lausanne,1,447,91,91,228357
22/11/2021 10:49:33,22,Female,Europe,Lausanne,1,82,333,82,228357
22/11/2021 10:49:35,22,Female,Europe,Lausanne,1,293,71,293,228357
22/11/2021 10:49:36,22,Female,Europe,Europe,0.9486755,291,281,291,22246338
22/11/2021 10:49:42,22,Female,Europe,Europe,0.9486755,252,407,252,22246338
22/11/2021 10:49:47,22,Female,Europe,Lausanne,1,22,276,276,228357
22/11/2021 10:49:52,22,Female,Europe,Lausanne,1,53,104,104,228357
22/11/2021 10:49:59,22,Female,Europe,Europe,0.9486755,307,7,307,22246338
22/11/2021 10:49:52,22,Female,Europe,Europe,0.9486755,133,49,49,22246338
22/11/2021 10:50:00,29,Male,Europe,Lausanne,0.6810154,112,226,226,29112226
22/11/2021 10:50:05,29,Male,Europe,Lausanne,0.6810154,288,79,288,29112226
22/11/2021 10:50:09,22,Female,Europe,Europe,0.9486755,433,118,433,22246338
22/11/2021 10:50:09,22,Female,Europe,Lausanne,1,439,441,439,228357
22/11/2021 10:50:11,29,Male,Europe,Lausanne,0.6810154,434,145,434,29112226
22/11/2021 10:50:14,22,Female,Europe,Europe,0.9486755,197,229,197,22246338
22/11/2021 10:50:15,22,Female,Europe,Lausanne,1,368,289,289,228357
22/11/2021 10:50:17,22,Female,Europe,Europe,0.9486755,15,442,442,22246338
22/11/2021 10:50:19,29,Male,Europe,Lausanne,0.6810154,282,100,100,29112226
22/11/2021 10:50:21,22,Female,Europe,Lausanne,1,182,339,339,228357
22/11/2021 10:50:24,29,Male,Europe,Lausanne,0.6810154,161,373,161,29112226
22/11/2021 10:50:26,22,Female,Europe,Europe,0.9486755,195,364,364,22246338
22/11/2021 10:50:28,29,Male,Europe,Lausanne,0.6810154,193,88,193,29112226
22/11/2021 10:50:30,22,Female,Europe,Europe,0.9486755,77,190,190,22246338
22/11/2021 10:50:34,29,Male,Europe,Lausanne,0.6810154,247,409,247,29112226
22/11/2021 10:50:35,22,Female,Europe,Europe,0.9486755,180,16,16,22246338
22/11/2021 10:50:39,22,Female,Europe,Europe,0.9486755,76,233,233,22246338
22/11/2021 10:50:49,22,Female,Europe,Europe,0.9486755,426,401,401,22246338
22/11/2021 10:50:50,29,Male,Europe,Lausanne,0.6810154,24,160,160,29112226
22/11/2021 10:50:56,22,Female,Europe,Europe,0.9486755,389,413,413,22246338
22/11/2021 10:50:58,29,Male,Europe,Lausanne,0.6810154,388,149,388,29112226
22/11/2021 10:51:01,29,Male,Europe,Lausanne,0.6810154,114,261,114,29112226
22/11/2021 10:51:08,22,Female,Europe,Europe,0.9486755,53,91,53,22246338
22/11/2021 10:51:08,29,Male,Europe,Lausanne,0.6810154,392,232,232,29112226
22/11/2021 10:51:10,29,Male,Europe,Lausanne,0.6810154,315,111,315,29112226
22/11/2021 10:51:12,22,Female,Europe,Europe,0.9486755,9,428,9,22246338
22/11/2021 10:51:17,29,Male,Europe,Lausanne,0.6810154,336,455,336,29112226
22/11/2021 10:51:20,29,Male,Europe,Lausanne,0.6810154,51,420,420,29112226
22/11/2021 10:51:23,22,Female,Europe,Europe,0.9486755,274,302,274,22246338
22/11/2021 10:51:26,29,Male,Europe,Lausanne,0.6810154,197,350,350,29112226
22/11/2021 10:51:34,29,Male,Europe,Lausanne,0.6810154,405,267,267,29112226
22/11/2021 10:51:36,29,Male,Europe,Lausanne,0.6810154,33,334,33,29112226
22/11/2021 10:51:42,29,Male,Europe,Lausanne,0.6810154,157,231,157,29112226
22/11/2021 10:51:47,22,Female,Europe,Europe,0.9486755,99,393,99,22246338
22/11/2021 10:51:48,29,Male,Europe,Lausanne,0.6810154,360,96,96,29112226
22/11/2021 10:51:56,22,Female,Europe,Europe,0.9486755,428,132,428,22246338
22/11/2021 10:51:57,29,Male,Europe,Lausanne,0.6810154,251,417,251,29112226
22/11/2021 10:52:00,29,Male,Europe,Lausanne,0.6810154,192,118,192,29112226
22/11/2021 10:52:02,29,Male,Europe,Lausanne,0.6810154,164,102,164,29112226
22/11/2021 10:52:03,22,Female,Europe,Europe,0.9486755,233,165,233,22246338
22/11/2021 10:52:05,29,Male,Europe,Lausanne,0.6810154,203,265,265,29112226
22/11/2021 10:52:09,29,Male,Europe,Lausanne,0.6810154,357,242,242,29112226
22/11/2021 10:52:10,22,Female,Europe,Europe,0.9486755,105,252,252,22246338
22/11/2021 10:52:16,22,Female,Europe,Europe,0.9486755,63,356,63,22246338
22/11/2021 10:52:17,29,Male,Europe,Lausanne,0.6810154,234,410,234,29112226
22/11/2021 10:52:22,22,Female,Europe,Europe,0.9486755,160,149,160,22246338
22/11/2021 10:52:26,22,Female,Europe,Europe,0.9486755,302,411,302,22246338
22/11/2021 10:52:28,29,Male,Europe,Lausanne,0.6810154,276,123,276,29112226
22/11/2021 10:52:32,22,Female,Europe,Europe,0.9486755,157,372,157,22246338
22/11/2021 10:52:34,22,Female,Europe,Europe,0.9486755,387,285,285,22246338
22/11/2021 10:52:37,22,Female,Europe,Europe,0.9486755,48,449,48,22246338
22/11/2021 10:52:41,22,Female,Europe,Europe,0.9486755,450,226,450,22246338
22/11/2021 10:52:47,22,Female,Europe,Europe,0.9486755,96,109,109,22246338
22/11/2021 10:52:53,22,Female,Europe,Europe,0.9486755,243,4,4,22246338
22/11/2021 10:52:56,22,Female,Europe,Europe,0.9486755,414,303,303,22246338
22/11/2021 10:52:59,22,Female,Europe,Europe,0.9486755,304,172,172,22246338
22/11/2021 10:53:03,22,Female,Europe,Europe,0.9486755,343,58,58,22246338
22/11/2021 10:53:08,22,Female,Europe,Europe,0.9486755,212,326,326,22246338
22/11/2021 10:53:11,22,Female,Europe,Europe,0.9486755,222,416,416,22246338
22/11/2021 10:53:14,22,Female,Europe,Europe,0.9486755,143,78,78,22246338
22/11/2021 10:53:20,22,Female,Europe,Europe,0.9486755,117,426,426,22246338
22/11/2021 10:53:25,22,Female,Europe,Europe,0.9486755,187,287,187,22246338
22/11/2021 10:53:28,22,Female,Europe,Europe,0.9486755,204,420,420,22246338
22/11/2021 10:53:32,22,Female,Europe,Europe,0.9486755,224,347,224,22246338
22/11/2021 10:53:35,22,Female,Europe,Europe,0.9486755,182,386,386,22246338
22/11/2021 10:53:38,22,Female,Europe,Europe,0.9486755,330,321,330,22246338
22/11/2021 10:53:57,22,Female,Europe,Europe,0.9486755,436,345,436,22246338
22/11/2021 10:54:00,22,Female,Europe,Europe,0.9486755,183,262,183,22246338
22/11/2021 10:54:05,22,Female,Europe,Europe,0.9486755,73,256,256,22246338
22/11/2021 10:54:08,22,Female,Europe,Europe,0.9486755,51,348,51,22246338
22/11/2021 10:54:13,22,Female,Europe,Europe,0.9486755,53,319,53,22246338
22/11/2021 10:54:17,22,Female,Europe,Europe,0.9486755,259,326,326,22246338
22/11/2021 10:54:21,22,Female,Europe,Europe,0.9486755,416,105,416,22246338
22/11/2021 10:54:24,22,Female,Europe,Europe,0.9486755,188,353,188,22246338
22/11/2021 10:54:28,22,Female,Europe,Europe,0.9486755,27,24,27,22246338
22/11/2021 10:54:34,22,Female,Europe,Europe,0.9486755,343,200,200,22246338
22/11/2021 10:54:41,22,Female,Europe,Europe,0.9486755,294,311,311,22246338
22/11/2021 10:54:47,22,Female,Europe,Europe,0.9486755,298,47,298,22246338
22/11/2021 10:54:49,22,Female,Europe,Europe,0.9486755,376,139,139,22246338
22/11/2021 10:54:52,22,Female,Europe,Europe,0.9486755,391,325,325,22246338
22/11/2021 10:54:55,22,Female,Europe,Europe,0.9486755,383,148,148,22246338
22/11/2021 10:54:57,22,Female,Europe,Europe,0.9486755,19,354,19,22246338
22/11/2021 10:55:00,22,Female,Europe,Europe,0.9486755,158,379,158,22246338
22/11/2021 10:55:03,22,Female,Europe,Europe,0.9486755,171,15,171,22246338
22/11/2021 10:55:07,22,Female,Europe,Europe,0.9486755,349,195,195,22246338
22/11/2021 10:55:13,22,Female,Europe,Europe,0.9486755,50,322,322,22246338
22/11/2021 10:55:18,22,Female,Europe,Europe,0.9486755,197,359,359,22246338
22/11/2021 10:55:20,22,Female,Europe,Europe,0.9486755,204,43,204,22246338
22/11/2021 10:55:23,22,Female,Europe,Europe,0.9486755,208,447,208,22246338
22/11/2021 10:55:26,22,Female,Europe,Europe,0.9486755,223,46,223,22246338
22/11/2021 10:55:28,22,Female,Europe,Europe,0.9486755,5,424,424,22246338
22/11/2021 10:55:40,22,Female,Europe,Europe,0.9486755,239,279,279,22246338
22/11/2021 10:55:44,22,Female,Europe,Europe,0.9486755,47,262,262,22246338
22/11/2021 10:55:47,22,Female,Europe,Europe,0.9486755,155,146,146,22246338
22/11/2021 10:55:53,23,Female,Lausanne,Lausanne,1,341,286,341,231351
22/11/2021 10:55:56,22,Female,Europe,Europe,0.9486755,35,113,35,22246338
22/11/2021 10:55:58,23,Female,Lausanne,Lausanne,1,269,367,367,231351
22/11/2021 10:55:59,22,Female,Europe,Europe,0.9486755,280,395,280,22246338
22/11/2021 10:56:04,23,Female,Lausanne,Lausanne,1,115,6,115,231351
22/11/2021 10:56:05,22,Female,Europe,Europe,0.9486755,276,382,276,22246338
22/11/2021 10:56:08,22,Female,Europe,Europe,0.9486755,24,73,73,22246338
22/11/2021 10:56:08,23,Female,Lausanne,Lausanne,1,157,258,157,231351
22/11/2021 10:56:12,22,Female,Europe,Europe,0.9486755,180,412,412,22246338
22/11/2021 10:56:14,23,Female,Lausanne,Lausanne,1,250,346,250,231351
22/11/2021 10:56:17,22,Female,Europe,Europe,0.9486755,269,150,150,22246338
22/11/2021 10:56:21,22,Female,Europe,Europe,0.9486755,182,201,201,22246338
22/11/2021 10:56:25,22,Female,Europe,Europe,0.9486755,363,271,271,22246338
22/11/2021 10:56:25,23,Female,Lausanne,Lausanne,1,131,10,10,231351
22/11/2021 10:56:32,22,Female,Europe,Europe,0.9486755,123,343,123,22246338
22/11/2021 10:56:34,23,Female,Lausanne,Lausanne,1,208,156,156,231351
22/11/2021 10:56:37,22,Female,Europe,Europe,0.9486755,185,184,184,22246338
22/11/2021 10:56:39,23,Female,Lausanne,Lausanne,1,342,385,342,231351
22/11/2021 10:56:40,22,Female,Europe,Europe,0.9486755,6,381,381,22246338
22/11/2021 10:56:43,23,Female,Lausanne,Lausanne,1,449,343,449,231351
22/11/2021 10:56:45,22,Female,Europe,Europe,0.9486755,108,308,108,22246338
22/11/2021 10:56:48,23,Female,Lausanne,Lausanne,1,191,309,191,231351
22/11/2021 10:56:49,22,Female,Europe,Europe,0.9486755,126,250,250,22246338
22/11/2021 10:56:54,22,Female,Europe,Europe,0.9486755,301,377,377,22246338
22/11/2021 10:56:54,23,Female,Lausanne,Lausanne,1,334,375,375,231351
22/11/2021 10:56:56,22,Female,Europe,Europe,0.9486755,309,165,309,22246338
22/11/2021 10:56:58,23,Female,Lausanne,Lausanne,1,155,242,242,231351
22/11/2021 10:56:59,22,Female,Europe,Europe,0.9486755,396,21,396,22246338
22/11/2021 10:57:02,22,Female,Europe,Europe,0.9486755,434,320,434,22246338
22/11/2021 10:57:06,23,Female,Lausanne,Lausanne,1,389,345,345,231351
22/11/2021 10:57:07,22,Female,Europe,Europe,0.9486755,442,420,442,22246338
22/11/2021 10:57:10,23,Female,Lausanne,Lausanne,1,1,283,283,231351
22/11/2021 10:57:11,22,Female,Europe,Europe,0.9486755,215,32,215,22246338
22/11/2021 10:57:14,22,Female,Europe,Europe,0.9486755,355,1,355,22246338
22/11/2021 10:57:15,23,Female,Lausanne,Lausanne,1,317,280,317,231351
22/11/2021 10:57:18,23,Female,Lausanne,Lausanne,1,310,450,310,231351
22/11/2021 10:57:18,22,Female,Europe,Europe,0.9486755,321,61,61,22246338
22/11/2021 10:57:22,22,Female,Europe,Europe,0.9486755,436,305,305,22246338
22/11/2021 10:57:29,22,Female,Europe,Europe,0.9486755,384,271,271,22246338
22/11/2021 10:57:32,22,Female,Europe,Europe,0.9486755,341,181,181,22246338
22/11/2021 10:57:35,22,Female,Europe,Europe,0.9486755,290,264,264,22246338
22/11/2021 10:57:38,22,Female,Europe,Europe,0.9486755,83,48,48,22246338
22/11/2021 10:57:40,23,Female,Lausanne,Lausanne,1,365,152,152,231351
22/11/2021 10:57:41,22,Female,Europe,Europe,0.9486755,288,68,288,22246338
22/11/2021 10:57:44,23,Female,Lausanne,Lausanne,1,243,12,12,231351
22/11/2021 10:57:44,22,Female,Europe,Europe,0.9486755,314,110,110,22246338
22/11/2021 10:57:47,22,Female,Europe,Europe,0.9486755,79,259,259,22246338
22/11/2021 10:57:50,22,Female,Europe,Europe,0.9486755,301,16,16,22246338
22/11/2021 10:57:54,22,Female,Europe,Europe,0.9486755,388,278,278,22246338
22/11/2021 10:57:57,22,Female,Europe,Europe,0.9486755,441,40,40,22246338
22/11/2021 10:57:58,23,Female,Lausanne,Lausanne,1,279,360,279,231351
22/11/2021 10:58:01,23,Female,Lausanne,Lausanne,1,188,236,188,231351
22/11/2021 10:58:03,23,Female,Lausanne,Lausanne,1,376,181,376,231351
22/11/2021 10:58:06,23,Female,Lausanne,Lausanne,1,237,82,82,231351
22/11/2021 10:58:09,23,Female,Lausanne,Lausanne,1,306,234,306,231351
22/11/2021 10:58:09,22,Female,Europe,Europe,0.9486755,228,5,228,22246338
22/11/2021 10:58:12,23,Female,Lausanne,Lausanne,1,113,315,315,231351
22/11/2021 10:58:15,23,Female,Lausanne,Lausanne,1,302,448,302,231351
22/11/2021 10:58:19,22,Female,Europe,Europe,0.9486755,320,208,208,22246338
22/11/2021 10:58:27,22,Female,Europe,Europe,0.9486755,108,236,108,22246338
22/11/2021 10:58:29,22,Female,Europe,Europe,0.9486755,165,11,11,22246338
22/11/2021 10:58:33,23,Female,Lausanne,Lausanne,1,280,87,87,231351
22/11/2021 10:58:35,22,Female,Europe,Europe,0.9486755,206,319,319,22246338
22/11/2021 10:58:36,23,Female,Lausanne,Lausanne,1,57,248,57,231351
22/11/2021 10:58:40,22,Female,Europe,Europe,0.9486755,87,433,433,22246338
22/11/2021 10:58:40,23,Female,Lausanne,Lausanne,1,44,105,44,231351
22/11/2021 10:58:43,23,Female,Lausanne,Lausanne,1,353,147,147,231351
22/11/2021 10:58:44,22,Female,Europe,Europe,0.9486755,315,42,42,22246338
22/11/2021 10:58:45,23,Female,Lausanne,Lausanne,1,274,58,58,231351
22/11/2021 10:58:47,22,Female,Europe,Europe,0.9486755,263,262,262,22246338
22/11/2021 10:58:50,23,Female,Lausanne,Lausanne,1,170,388,388,231351
22/11/2021 10:58:51,22,Female,Europe,Europe,0.9486755,111,84,111,22246338
22/11/2021 10:58:54,23,Female,Lausanne,Lausanne,1,27,299,299,231351
22/11/2021 10:58:58,23,Female,Lausanne,Lausanne,1,96,346,346,231351
22/11/2021 10:59:00,22,Female,Europe,Europe,0.9486755,3,207,207,22246338
22/11/2021 10:59:01,23,Female,Lausanne,Lausanne,1,455,180,455,231351
22/11/2021 10:59:03,22,Female,Europe,Europe,0.9486755,451,386,386,22246338
22/11/2021 10:59:03,23,Female,Lausanne,Lausanne,1,393,397,397,231351
22/11/2021 10:59:05,23,Female,Lausanne,Lausanne,1,97,196,196,231351
22/11/2021 10:59:09,22,Female,Europe,Europe,0.9486755,310,234,310,22246338
22/11/2021 10:59:11,23,Female,Lausanne,Lausanne,1,5,10,10,231351
22/11/2021 10:59:15,23,Female,Lausanne,Lausanne,1,312,162,312,231351
22/11/2021 10:59:18,22,Female,Europe,Europe,0.9486755,300,299,299,22246338
22/11/2021 10:59:20,23,Female,Lausanne,Lausanne,1,19,236,236,231351
22/11/2021 10:59:23,23,Female,Lausanne,Lausanne,1,407,310,310,231351
22/11/2021 10:59:24,22,Female,Europe,Europe,0.9486755,135,240,240,22246338
22/11/2021 10:59:29,22,Female,Europe,Europe,0.9486755,232,189,189,22246338
22/11/2021 10:59:29,23,Female,Lausanne,Lausanne,1,152,233,152,231351
22/11/2021 10:59:32,23,Female,Lausanne,Lausanne,1,138,441,138,231351
22/11/2021 10:59:39,23,Female,Lausanne,Lausanne,1,275,206,275,231351
22/11/2021 10:59:42,23,Female,Lausanne,Lausanne,1,160,247,160,231351
22/11/2021 10:59:43,22,Female,Europe,Europe,0.9486755,92,423,423,22246338
22/11/2021 10:59:45,23,Female,Lausanne,Lausanne,1,54,139,54,231351
22/11/2021 10:59:46,22,Female,Europe,Europe,0.9486755,51,47,47,22246338
22/11/2021 10:59:48,22,Female,Europe,Europe,0.9486755,194,425,425,22246338
22/11/2021 10:59:48,23,Female,Lausanne,Lausanne,1,214,106,214,231351
22/11/2021 10:59:52,22,Female,Europe,Europe,0.9486755,2,340,340,22246338
22/11/2021 10:59:53,23,Female,Lausanne,Lausanne,1,283,358,283,231351
22/11/2021 10:59:56,22,Female,Europe,Europe,0.9486755,138,127,138,22246338
22/11/2021 10:59:56,23,Female,Lausanne,Lausanne,1,377,237,377,231351
22/11/2021 10:59:59,23,Female,Lausanne,Lausanne,1,373,151,373,231351
22/11/2021 10:59:59,22,Female,Europe,Europe,0.9486755,361,343,343,22246338
22/11/2021 11:00:01,23,Female,Lausanne,Lausanne,1,315,348,315,231351
22/11/2021 11:00:02,22,Female,Europe,Europe,0.9486755,283,366,366,22246338
22/11/2021 11:00:06,22,Female,Europe,Europe,0.9486755,411,358,411,22246338
22/11/2021 11:00:10,22,Female,Europe,Europe,0.9486755,9,336,336,22246338
22/11/2021 11:00:13,22,Female,Europe,Europe,0.9486755,280,171,280,22246338
22/11/2021 11:00:19,22,Female,Europe,Europe,0.9486755,130,261,261,22246338
22/11/2021 11:00:23,22,Female,Europe,Europe,0.9486755,325,450,450,22246338
22/11/2021 11:00:27,22,Female,Europe,Europe,0.9486755,436,110,110,22246338
22/11/2021 11:00:31,22,Female,Europe,Europe,0.9486755,217,456,456,22246338
22/11/2021 11:00:33,22,Female,Europe,Europe,0.9486755,305,254,254,22246338
22/11/2021 11:00:38,22,Female,Europe,Europe,0.9486755,257,175,257,22246338
22/11/2021 11:00:41,22,Female,Europe,Europe,0.9486755,188,392,392,22246338
22/11/2021 11:00:45,22,Female,Europe,Europe,0.9486755,324,120,324,22246338
22/11/2021 11:00:49,22,Female,Europe,Europe,0.9486755,435,195,435,22246338
22/11/2021 11:00:51,22,Female,Europe,Europe,0.9486755,165,183,183,22246338
22/11/2021 11:01:00,22,Female,Europe,Europe,0.9486755,319,206,206,22246338
22/11/2021 11:01:07,22,Female,Europe,Europe,0.9486755,408,7,408,22246338
22/11/2021 11:01:10,22,Female,Europe,Europe,0.9486755,422,375,422,22246338
22/11/2021 11:01:14,22,Female,Europe,Europe,0.9486755,356,68,68,22246338
22/11/2021 11:01:17,22,Female,Europe,Europe,0.9486755,239,25,25,22246338
22/11/2021 11:01:42,21,Male,Europe,Lausanne,0,330,324,324,21330324
22/11/2021 11:01:43,21,Male,Lausanne,Lausanne,1,242,323,242,21242323
22/11/2021 11:01:45,22,Female,Europe,Europe,0.9486755,418,444,418,22246338
22/11/2021 11:01:48,21,Male,Lausanne,Lausanne,1,110,160,110,21242323
22/11/2021 11:01:49,22,Female,Europe,Europe,0.9486755,148,213,213,22246338
22/11/2021 11:01:50,21,Male,Europe,Lausanne,0,21,201,201,21330324
22/11/2021 11:01:51,22,Female,Europe,Europe,0.9486755,165,410,410,22246338
22/11/2021 11:01:53,21,Male,Lausanne,Lausanne,1,90,46,90,21242323
22/11/2021 11:01:53,22,Female,Europe,Europe,0.9486755,71,97,97,22246338
22/11/2021 11:01:56,22,Female,Europe,Europe,0.9486755,127,216,216,22246338
22/11/2021 11:01:57,21,Male,Lausanne,Lausanne,1,193,335,335,21242323
22/11/2021 11:01:57,21,Male,Europe,Lausanne,0,395,374,374,21330324
22/11/2021 11:02:00,22,Female,Europe,Europe,0.9486755,396,116,396,22246338
22/11/2021 11:02:01,21,Male,Lausanne,Lausanne,1,25,51,25,21242323
22/11/2021 11:02:02,21,Male,Europe,Lausanne,0,206,171,171,21330324
22/11/2021 11:02:05,22,Female,Europe,Europe,0.9486755,439,331,439,22246338
22/11/2021 11:02:06,21,Male,Lausanne,Lausanne,1,254,363,363,21242323
22/11/2021 11:02:08,22,Female,Europe,Europe,0.9486755,446,105,446,22246338
22/11/2021 11:02:11,22,Female,Europe,Europe,0.9486755,426,191,191,22246338
22/11/2021 11:02:13,21,Male,Lausanne,Lausanne,1,384,19,384,21242323
22/11/2021 11:02:14,22,Female,Europe,Europe,0.9486755,46,348,348,22246338
22/11/2021 11:02:17,22,Female,Europe,Europe,0.9486755,126,128,128,22246338
22/11/2021 11:02:18,21,Male,Lausanne,Lausanne,1,329,327,329,21242323
22/11/2021 11:02:19,22,Female,Europe,Europe,0.9486755,98,228,228,22246338
22/11/2021 11:02:23,21,Male,Lausanne,Lausanne,1,146,84,146,21242323
22/11/2021 11:02:24,22,Female,Europe,Europe,0.9486755,346,335,335,22246338
22/11/2021 11:02:27,22,Female,Europe,Europe,0.9486755,94,164,94,22246338
22/11/2021 11:02:29,21,Male,Lausanne,Lausanne,1,98,443,443,21242323
22/11/2021 11:02:29,22,Female,Europe,Europe,0.9486755,362,436,362,22246338
22/11/2021 11:02:31,21,Male,Lausanne,Lausanne,1,282,30,282,21242323
22/11/2021 11:02:32,22,Female,Europe,Europe,0.9486755,83,279,83,22246338
22/11/2021 11:02:34,21,Male,Lausanne,Lausanne,1,378,248,378,21242323
22/11/2021 11:02:36,21,Male,Lausanne,Lausanne,1,35,8,35,21242323
22/11/2021 11:02:36,22,Female,Europe,Europe,0.9486755,30,365,365,22246338
22/11/2021 11:02:39,21,Male,Lausanne,Lausanne,1,91,138,138,21242323
22/11/2021 11:02:39,21,Male,Lausanne,Lausanne,1,91,138,138,21242323
22/11/2021 11:02:40,22,Female,Europe,Europe,0.9486755,170,223,223,22246338
22/11/2021 11:02:42,21,Male,Lausanne,Lausanne,1,99,77,99,21242323
22/11/2021 11:02:43,22,Female,Europe,Europe,0.9486755,312,77,312,22246338
22/11/2021 11:02:46,21,Male,Lausanne,Lausanne,1,322,183,322,21242323
22/11/2021 11:02:46,22,Female,Europe,Europe,0.9486755,317,145,317,22246338
22/11/2021 11:02:49,22,Female,Europe,Europe,0.9486755,187,154,187,22246338
22/11/2021 11:02:52,22,Female,Europe,Europe,0.9486755,392,328,392,22246338
22/11/2021 11:02:58,22,Female,Europe,Europe,0.9486755,431,302,431,22246338
22/11/2021 11:02:59,21,Male,Lausanne,Lausanne,1,387,396,396,21242323
22/11/2021 11:03:01,22,Female,Europe,Europe,0.9486755,5,237,237,22246338
22/11/2021 11:03:01,21,Male,Lausanne,Lausanne,1,442,250,250,21242323
22/11/2021 11:03:04,22,Female,Europe,Europe,0.9486755,141,13,13,22246338
22/11/2021 11:03:04,21,Male,Lausanne,Lausanne,1,41,345,345,21242323
22/11/2021 11:03:07,21,Male,Lausanne,Lausanne,1,429,379,429,21242323
22/11/2021 11:03:08,21,Male,Lausanne,Lausanne,1,184,231,231,21242323
22/11/2021 11:03:10,21,Male,Lausanne,Lausanne,1,260,189,260,21242323
22/11/2021 11:03:16,21,Male,Lausanne,Lausanne,1,441,276,276,21242323
22/11/2021 11:03:21,21,Male,Lausanne,Lausanne,1,454,332,454,21242323
22/11/2021 12:07:53,28,Male,Europe,Europe,0.4630243,239,35,35,2823935
22/11/2021 12:08:01,28,Male,Europe,Europe,0.4630243,364,276,276,2823935
22/11/2021 12:08:06,28,Male,Europe,Europe,0.4630243,128,153,128,2823935
22/11/2021 12:08:11,28,Male,Europe,Europe,0.4630243,286,444,444,2823935
22/11/2021 12:08:20,28,Male,Europe,Europe,0.4630243,453,431,431,2823935
22/11/2021 12:08:23,28,Male,Europe,Europe,0.4630243,166,249,249,2823935
22/11/2021 12:08:36,28,Male,Europe,Europe,0.4630243,196,360,196,2823935
22/11/2021 12:08:39,28,Male,Europe,Europe,0.4630243,152,335,152,2823935
22/11/2021 12:08:46,28,Male,Europe,Europe,0.4630243,19,266,19,2823935
22/11/2021 12:08:56,28,Male,Europe,Europe,0.4630243,111,260,111,2823935
22/11/2021 12:09:02,28,Male,Europe,Europe,0.4630243,326,422,326,2823935
22/11/2021 12:09:06,28,Male,Europe,Europe,0.4630243,338,215,215,2823935
22/11/2021 12:09:19,28,Male,Europe,Europe,0.4630243,73,375,375,2823935
22/11/2021 12:09:21,28,Male,Europe,Europe,0.4630243,2,274,274,2823935
22/11/2021 12:09:25,28,Male,Europe,Europe,0.4630243,105,30,30,2823935
22/11/2021 12:09:27,28,Male,Europe,Europe,0.4630243,242,135,242,2823935
22/11/2021 12:09:30,28,Male,Europe,Europe,0.4630243,208,165,208,2823935
22/11/2021 12:09:33,28,Male,Europe,Europe,0.4630243,175,336,175,2823935
22/11/2021 12:09:36,28,Male,Europe,Europe,0.4630243,87,231,87,2823935
22/11/2021 12:09:40,28,Male,Europe,Europe,0.4630243,396,414,414,2823935
22/11/2021 12:09:43,28,Male,Europe,Europe,0.4630243,182,159,159,2823935
22/11/2021 12:09:47,28,Male,Europe,Europe,0.4630243,310,418,418,2823935
22/11/2021 12:09:49,28,Male,Europe,Europe,0.4630243,446,224,224,2823935
22/11/2021 12:09:53,28,Male,Europe,Europe,0.4630243,92,280,280,2823935
22/11/2021 12:09:57,28,Male,Europe,Europe,0.4630243,244,429,429,2823935
22/11/2021 12:10:11,28,Male,Europe,Europe,0.4630243,358,285,285,2823935
22/11/2021 12:18:08,22,Male,Europe,Europe,0.2516556,99,160,160,2299160
22/11/2021 12:18:11,22,Male,Europe,Europe,0.2516556,148,238,148,2299160
22/11/2021 12:18:19,22,Male,Europe,Europe,0.2516556,220,398,220,2299160
