,Black,Grey,White,Green,Blue
52,335.0,237230.0,15619.0,6311.0,60011.0
53,863.0,311483.0,407.0,4485.0,17789.0
54,2193.0,262913.0,3253.0,9176.0,7723.0
55,17886.0,163510.0,17248.0,41656.0,6233.0
56,19033.0,119406.0,25089.0,27938.0,5711.0
57,8179.0,216520.0,19360.0,35139.0,18566.0
58,15848.0,221842.0,15477.0,20516.0,15292.0
59,8808.0,172909.0,15168.0,18519.0,32426.0
60,10383.0,205164.0,7987.0,39525.0,8590.0
61,7443.0,194215.0,23001.0,11120.0,14765.0
62,16281.0,247991.0,9426.0,24185.0,12663.0
63,5984.0,262992.0,7819.0,8867.0,34285.0
64,10146.0,275513.0,15385.0,7712.0,15017.0
65,5176.0,261206.0,14903.0,6020.0,39443.0
66,34272.0,178361.0,19647.0,25833.0,25985.0
67,7754.0,252681.0,7434.0,8753.0,23752.0
68,10230.0,253321.0,15162.0,13954.0,6677.0
69,6177.0,126545.0,21215.0,29881.0,39759.0
70,4704.0,196802.0,15263.0,20438.0,19917.0
71,10119.0,144789.0,25946.0,47367.0,13140.0
72,17370.0,183798.0,11189.0,31413.0,6792.0
73,29868.0,228363.0,10590.0,37156.0,3798.0
74,30872.0,189474.0,21141.0,57223.0,8069.0
75,23986.0,165359.0,7615.0,60881.0,45537.0
76,3583.0,263885.0,7889.0,13911.0,45498.0
77,13035.0,227862.0,12666.0,33078.0,31865.0
78,3659.0,192849.0,13737.0,17969.0,41864.0
79,10231.0,164106.0,11782.0,12780.0,34192.0
80,11862.0,176342.0,14158.0,15214.0,35698.0
81,14429.0,227570.0,6482.0,27111.0,1023.0
82,17348.0,195277.0,8981.0,47164.0,70306.0
83,9588.0,203658.0,26854.0,48035.0,22441.0
84,16013.0,250765.0,4928.0,24591.0,2373.0
85,12803.0,244416.0,15536.0,21622.0,1781.0
86,6293.0,235054.0,12203.0,13836.0,9182.0
87,3327.0,213191.0,8595.0,14157.0,53765.0
88,19637.0,279128.0,5238.0,34046.0,2807.0
89,12829.0,248144.0,11985.0,38718.0,18592.0
90,19992.0,249457.0,4380.0,34689.0,25725.0
91,3800.0,211225.0,9518.0,22365.0,56226.0
92,17400.0,249428.0,17517.0,19565.0,5832.0
93,13325.0,219968.0,19347.0,43761.0,10501.0
94,5038.0,180527.0,32329.0,13178.0,21310.0
95,6551.0,233003.0,15476.0,53136.0,1278.0
96,10191.0,199118.0,18654.0,14357.0,4989.0
97,12264.0,244168.0,14312.0,8976.0,4589.0
98,2164.0,249810.0,30517.0,6998.0,6639.0
99,13417.0,200582.0,27128.0,23856.0,73359.0
100,14338.0,178725.0,11047.0,12476.0,3868.0
101,12556.0,186228.0,24061.0,21803.0,4650.0
102,3304.0,220851.0,24566.0,22735.0,48642.0
103,10398.0,228511.0,36878.0,11456.0,13968.0
104,13950.0,237885.0,2323.0,16057.0,19438.0
105,12098.0,221735.0,1920.0,43935.0,9951.0
106,18814.0,154066.0,5644.0,19242.0,5399.0
107,7842.0,203773.0,24328.0,46524.0,2520.0
108,21450.0,176224.0,12574.0,32824.0,5391.0
109,9286.0,163270.0,15222.0,10468.0,17681.0
110,6085.0,165477.0,30921.0,9441.0,21906.0
111,48294.0,133644.0,34948.0,31401.0,3287.0
112,4410.0,198095.0,29076.0,33534.0,10044.0
113,5803.0,199653.0,41898.0,25880.0,3966.0
114,7064.0,217279.0,85078.0,10861.0,2483.0
115,3928.0,264263.0,8096.0,15077.0,24008.0
116,12909.0,206752.0,25587.0,11480.0,35396.0
117,32166.0,218148.0,10163.0,20347.0,18313.0
118,17904.0,220516.0,18887.0,43059.0,6337.0
119,12887.0,253016.0,13644.0,19230.0,20589.0
120,11227.0,212094.0,55457.0,34319.0,3248.0
121,18947.0,224938.0,13958.0,44641.0,4680.0
122,6746.0,224521.0,15956.0,28664.0,24028.0
123,5495.0,255575.0,17272.0,28372.0,5743.0
124,19699.0,131458.0,29275.0,43039.0,3062.0
125,3867.0,215552.0,27789.0,9356.0,37438.0
126,20941.0,211335.0,51490.0,26126.0,12643.0
127,11100.0,218999.0,11058.0,12611.0,17459.0
128,6357.0,155075.0,8764.0,12900.0,2736.0
129,10668.0,127631.0,13690.0,31923.0,10424.0
130,10953.0,178055.0,16600.0,21076.0,12575.0
131,7002.0,244340.0,16656.0,27639.0,6196.0
132,7182.0,283554.0,10133.0,22049.0,7699.0
133,9155.0,224861.0,14549.0,45272.0,6352.0
134,9518.0,182581.0,21075.0,43069.0,4022.0
135,4716.0,205069.0,34936.0,38046.0,2737.0
136,15409.0,153759.0,18045.0,31802.0,7040.0
137,15571.0,240171.0,24613.0,29299.0,3417.0
138,50267.0,133743.0,10607.0,60335.0,13358.0
139,63029.0,187749.0,12261.0,57371.0,12566.0
140,16373.0,156403.0,27135.0,65685.0,12954.0
141,23826.0,208159.0,8975.0,57434.0,3547.0
142,16585.0,165047.0,27951.0,34369.0,10362.0
143,9530.0,174047.0,19907.0,14607.0,9892.0
144,16421.0,168452.0,12302.0,20603.0,2333.0
145,5845.0,154174.0,14545.0,14791.0,11717.0
146,11307.0,188680.0,14880.0,22247.0,22046.0
147,17751.0,240249.0,19400.0,28801.0,5762.0
148,7779.0,255129.0,43410.0,8089.0,11177.0
149,14964.0,150703.0,37112.0,20210.0,1039.0
150,10555.0,202824.0,3018.0,14838.0,7974.0
151,22915.0,187415.0,11816.0,25337.0,2748.0
152,18112.0,199028.0,7907.0,23768.0,4327.0
153,10039.0,182207.0,13909.0,11459.0,1533.0
154,23307.0,248275.0,14655.0,37291.0,11655.0
155,4176.0,255582.0,7153.0,32392.0,15538.0
156,19435.0,183339.0,33420.0,33800.0,8140.0
157,12279.0,178557.0,10894.0,25048.0,19527.0
158,19706.0,141261.0,38949.0,19177.0,5440.0
159,20391.0,141118.0,25019.0,28288.0,4120.0
160,7664.0,202511.0,40874.0,12593.0,10930.0
161,34448.0,228354.0,9599.0,19377.0,18050.0
162,3610.0,263464.0,11002.0,21019.0,24235.0
163,35755.0,179769.0,11540.0,22110.0,2361.0
164,30282.0,189395.0,20606.0,51682.0,12220.0
165,5076.0,213080.0,14901.0,14419.0,79721.0
166,11989.0,188139.0,14304.0,18236.0,3195.0
167,14550.0,210202.0,22113.0,52045.0,34408.0
168,7514.0,161064.0,3585.0,24299.0,19090.0
169,15371.0,183958.0,22981.0,58960.0,358.0
170,13298.0,208419.0,35332.0,21563.0,42440.0
171,2070.0,245392.0,10528.0,5868.0,19882.0
172,12972.0,181090.0,26566.0,25247.0,17003.0
173,7763.0,190885.0,16075.0,10973.0,14191.0
174,16189.0,141631.0,25933.0,12406.0,13501.0
175,7628.0,155581.0,12011.0,17182.0,3207.0
176,5241.0,180496.0,3111.0,12203.0,11186.0
177,20867.0,136847.0,17000.0,18384.0,8519.0
178,9943.0,156917.0,18337.0,11536.0,3359.0
179,12944.0,162212.0,17427.0,15226.0,1972.0
180,8283.0,220153.0,11486.0,17346.0,10969.0
181,14014.0,198299.0,423.0,30708.0,3750.0
182,10469.0,216450.0,12405.0,27494.0,35357.0
183,33999.0,173514.0,26063.0,40270.0,3158.0
184,15284.0,197395.0,16800.0,58257.0,16112.0
185,14840.0,259721.0,8770.0,51385.0,3418.0
186,16493.0,236049.0,32552.0,31230.0,2248.0
187,64293.0,183903.0,8923.0,65155.0,11334.0
188,22750.0,184331.0,11827.0,48404.0,32272.0
189,27016.0,190973.0,33068.0,46369.0,4349.0
190,12168.0,215747.0,9045.0,20337.0,2857.0
191,10317.0,190470.0,37744.0,23484.0,2169.0
192,27380.0,218222.0,18181.0,45928.0,12265.0
193,34426.0,157563.0,68747.0,56863.0,5681.0
194,9408.0,211738.0,40388.0,42747.0,1484.0
195,11191.0,155373.0,5323.0,57270.0,15802.0
196,27467.0,167243.0,9386.0,26835.0,2778.0
197,17093.0,241674.0,30642.0,19071.0,5540.0
198,17115.0,182544.0,18994.0,49809.0,6391.0
199,19222.0,281499.0,14394.0,15050.0,10805.0
200,5253.0,245345.0,7327.0,11429.0,67366.0
201,7191.0,224044.0,22917.0,19459.0,20113.0
202,13101.0,210359.0,15879.0,31912.0,18305.0
203,9776.0,249292.0,14585.0,20949.0,32319.0
204,7034.0,215945.0,14191.0,20263.0,75358.0
205,3109.0,265660.0,15190.0,10086.0,22979.0
206,2392.0,248747.0,21923.0,7019.0,52908.0
207,9698.0,260452.0,13923.0,18645.0,10644.0
208,22915.0,221955.0,5043.0,42873.0,40539.0
209,31019.0,247005.0,5384.0,45378.0,4174.0
210,15591.0,173569.0,10660.0,27439.0,9098.0
211,5145.0,209359.0,36327.0,23666.0,33888.0
212,4310.0,237179.0,25755.0,38315.0,17702.0
213,10363.0,263639.0,12350.0,21743.0,3320.0
214,7475.0,262145.0,11823.0,18159.0,6668.0
215,14603.0,213952.0,50640.0,33227.0,2754.0
216,8348.0,204294.0,15997.0,32459.0,58020.0
217,8352.0,191865.0,23298.0,43055.0,14661.0
218,24576.0,204802.0,22313.0,48483.0,19736.0
219,11414.0,202275.0,21330.0,15233.0,5411.0
220,6244.0,191799.0,23466.0,15315.0,9426.0
221,5259.0,221045.0,42917.0,11131.0,15147.0
222,5609.0,240101.0,11001.0,19928.0,15002.0
223,12618.0,187127.0,21209.0,31613.0,10627.0
224,7688.0,236719.0,32391.0,45859.0,3074.0
225,20347.0,212324.0,37446.0,26191.0,9062.0
226,6156.0,187119.0,11009.0,21674.0,29198.0
227,14848.0,236797.0,24035.0,6517.0,21842.0
228,10696.0,245976.0,40025.0,11951.0,2875.0
229,8000.0,204124.0,9794.0,16139.0,6656.0
230,8395.0,319225.0,3875.0,8055.0,4603.0
231,9315.0,297300.0,6028.0,14382.0,13979.0
232,3656.0,164711.0,5038.0,21057.0,18973.0
233,13074.0,222180.0,731.0,24576.0,15215.0
234,18210.0,214330.0,23656.0,18411.0,4072.0
235,6107.0,246204.0,9551.0,25685.0,20655.0
236,5451.0,230841.0,3122.0,11314.0,75695.0
237,6739.0,256097.0,25085.0,11305.0,13470.0
238,20037.0,149387.0,22385.0,34624.0,1299.0
239,1874.0,242242.0,17056.0,6386.0,64935.0
240,5295.0,287096.0,2428.0,27494.0,3674.0
241,18347.0,257883.0,29942.0,10559.0,7076.0
242,4791.0,221418.0,25025.0,18976.0,15859.0
243,7801.0,235395.0,15761.0,17324.0,24723.0
244,3576.0,277410.0,11432.0,8317.0,17585.0
245,28524.0,235946.0,27363.0,24671.0,2825.0
246,13818.0,144710.0,49300.0,15774.0,9578.0
247,10507.0,173891.0,14481.0,30082.0,5735.0
248,5994.0,226243.0,25773.0,20576.0,48701.0
249,5956.0,246591.0,9863.0,15785.0,36441.0
250,16701.0,221649.0,24236.0,47659.0,8420.0
251,6151.0,185155.0,9260.0,33493.0,17640.0
252,10652.0,184266.0,12131.0,32376.0,12509.0
253,17842.0,209662.0,14395.0,54615.0,3623.0
254,19506.0,212448.0,20805.0,55866.0,3798.0
255,12365.0,141328.0,44643.0,24806.0,3604.0
256,33649.0,192890.0,5530.0,20332.0,52958.0
257,4400.0,229190.0,13466.0,11577.0,67310.0
258,5956.0,237022.0,5480.0,7800.0,59986.0
259,4033.0,152882.0,19018.0,9265.0,11185.0
260,9817.0,106873.0,26259.0,16270.0,4075.0
261,4731.0,181235.0,22145.0,10389.0,17794.0
262,9735.0,260763.0,7530.0,15997.0,7958.0
263,5922.0,279191.0,9207.0,12143.0,8752.0
264,14129.0,234040.0,16171.0,52014.0,3502.0
265,6251.0,289668.0,6310.0,9865.0,14516.0
266,6674.0,254103.0,5454.0,11425.0,12291.0
267,9421.0,260139.0,20897.0,15669.0,3472.0
268,7376.0,161563.0,9152.0,15870.0,8747.0
269,12165.0,282814.0,2039.0,13911.0,2997.0
270,4484.0,276746.0,1386.0,9222.0,29940.0
271,5162.0,249955.0,960.0,10257.0,3632.0
272,3373.0,233499.0,1041.0,12195.0,2377.0
273,18286.0,280540.0,7243.0,24869.0,14496.0
274,6523.0,277420.0,13107.0,10685.0,10540.0
275,16657.0,205781.0,13795.0,22510.0,6199.0
276,7179.0,239207.0,2921.0,19594.0,4995.0
277,9989.0,300651.0,17193.0,12815.0,3788.0
278,6800.0,272942.0,2113.0,26198.0,3208.0
279,7221.0,262497.0,11954.0,29369.0,21462.0
280,7349.0,154543.0,21960.0,18494.0,11499.0
281,14970.0,169846.0,84852.0,16193.0,6217.0
282,15893.0,239588.0,12346.0,44529.0,2891.0
283,9161.0,170186.0,12144.0,17952.0,2547.0
284,21345.0,209592.0,8376.0,48207.0,10773.0
285,10480.0,213738.0,32493.0,32739.0,5482.0
286,17221.0,184969.0,19772.0,55591.0,10687.0
287,18969.0,229257.0,25889.0,38965.0,6496.0
288,11825.0,217333.0,21506.0,50312.0,8015.0
289,5260.0,183978.0,6755.0,12774.0,48099.0
290,7813.0,163048.0,9897.0,17351.0,4610.0
291,2541.0,167788.0,19572.0,15917.0,73059.0
292,10881.0,185798.0,8348.0,18994.0,4460.0
293,5329.0,163912.0,5814.0,12638.0,5344.0
294,9037.0,237866.0,32804.0,35733.0,8777.0
295,7568.0,235927.0,19070.0,11108.0,6986.0
296,5780.0,229356.0,28959.0,27818.0,5797.0
297,18201.0,215201.0,49744.0,24781.0,4518.0
298,19697.0,156670.0,2508.0,69461.0,20866.0
299,2502.0,186331.0,19636.0,5125.0,95990.0
300,8602.0,172693.0,6199.0,43533.0,28837.0
301,18559.0,208623.0,14889.0,30061.0,62192.0
302,16198.0,181981.0,78075.0,48356.0,10586.0
303,2000.0,192089.0,4252.0,14525.0,113649.0
304,11174.0,170098.0,25326.0,22598.0,19207.0
305,8535.0,242241.0,12362.0,19892.0,23093.0
306,35695.0,203469.0,41627.0,23114.0,23462.0
307,3533.0,205646.0,25221.0,8767.0,73190.0
308,5313.0,197516.0,2446.0,9415.0,4795.0
309,10993.0,243567.0,22239.0,21208.0,5495.0
310,15281.0,222054.0,40404.0,20484.0,6334.0
311,17797.0,153831.0,32041.0,15710.0,1716.0
312,6252.0,200449.0,22882.0,25889.0,17893.0
313,30619.0,188315.0,6535.0,30368.0,16412.0
314,5076.0,199317.0,15572.0,18942.0,35640.0
315,16971.0,193192.0,13482.0,26456.0,9133.0
316,21069.0,175695.0,38804.0,23263.0,5651.0
317,7761.0,204178.0,2705.0,18478.0,8159.0
318,9905.0,253716.0,11204.0,13722.0,33460.0
319,24551.0,202634.0,25012.0,48601.0,5365.0
320,8230.0,240223.0,20788.0,26006.0,2263.0
321,4401.0,216505.0,18182.0,55238.0,8050.0
322,8740.0,263122.0,11918.0,10060.0,2128.0
323,15255.0,224140.0,18118.0,24333.0,3088.0
324,1880.0,150143.0,1415.0,6833.0,36756.0
325,18651.0,246710.0,5521.0,25867.0,15793.0
326,10488.0,298131.0,828.0,19410.0,10014.0
327,13357.0,227980.0,13228.0,37141.0,5704.0
328,7934.0,261662.0,9924.0,44852.0,1181.0
329,22519.0,194955.0,27730.0,34647.0,9074.0
330,6926.0,226605.0,20409.0,16275.0,3479.0
331,42514.0,180842.0,44981.0,31224.0,8994.0
332,6419.0,183593.0,26163.0,41730.0,4434.0
333,4017.0,170569.0,20730.0,29759.0,47078.0
334,7995.0,165961.0,18954.0,18328.0,9603.0
335,15608.0,133877.0,22864.0,44840.0,6319.0
336,7405.0,267219.0,8319.0,13614.0,7844.0
337,15307.0,220215.0,22707.0,19627.0,3966.0
338,7639.0,259629.0,4218.0,21174.0,3121.0
339,29737.0,150721.0,38866.0,17580.0,7893.0
340,15798.0,173377.0,21255.0,25545.0,3406.0
341,14705.0,169381.0,31636.0,22580.0,6125.0
342,7258.0,118176.0,19388.0,26089.0,67741.0
343,6120.0,193550.0,14108.0,15859.0,99292.0
344,32916.0,181763.0,7734.0,35813.0,65396.0
345,10484.0,226794.0,34929.0,30886.0,4929.0
346,20188.0,218097.0,26968.0,33929.0,13037.0
347,14141.0,176092.0,11404.0,45897.0,31708.0
348,9716.0,138034.0,38847.0,20191.0,29756.0
349,9594.0,207738.0,16101.0,45057.0,13305.0
350,9347.0,271069.0,14520.0,10875.0,1932.0
351,9007.0,194368.0,27022.0,39246.0,53742.0
352,18583.0,241873.0,24849.0,20496.0,26041.0
353,9711.0,293828.0,3521.0,18275.0,3338.0
354,6704.0,263394.0,9572.0,10650.0,34922.0
355,7672.0,283104.0,22128.0,26278.0,501.0
356,1120.0,235739.0,19612.0,26392.0,1999.0
357,6985.0,248243.0,17581.0,28408.0,3350.0
358,7693.0,253550.0,7236.0,24702.0,42147.0
359,4747.0,210576.0,12990.0,34467.0,57124.0
360,6278.0,279589.0,9015.0,21070.0,18292.0
361,7156.0,160827.0,35100.0,9244.0,9244.0
362,2809.0,161200.0,5238.0,11694.0,14061.0
363,17182.0,132005.0,37711.0,29020.0,2298.0
364,12901.0,150435.0,13807.0,22945.0,8391.0
365,13285.0,162422.0,13810.0,36432.0,14326.0
366,9680.0,178135.0,22670.0,18822.0,22116.0
367,8985.0,215593.0,35514.0,23725.0,20496.0
368,5489.0,202497.0,16466.0,22276.0,20303.0
369,32724.0,195414.0,11016.0,16622.0,49639.0
370,5376.0,247353.0,14562.0,14542.0,11794.0
371,12648.0,242703.0,29552.0,18375.0,3886.0
372,27126.0,164725.0,19117.0,81246.0,4847.0
373,13570.0,253003.0,23457.0,17722.0,4510.0
374,22556.0,215618.0,15197.0,28233.0,14478.0
375,4390.0,175546.0,23804.0,51773.0,16157.0
376,6409.0,255358.0,15830.0,34572.0,13522.0
377,10412.0,235887.0,15651.0,35702.0,3524.0
378,61673.0,115344.0,6832.0,62358.0,5562.0
379,5523.0,229107.0,14211.0,28192.0,53206.0
380,3932.0,123432.0,12422.0,13434.0,22146.0
381,5108.0,262120.0,24710.0,9665.0,5090.0
382,5854.0,182546.0,22902.0,28968.0,26055.0
383,41949.0,163724.0,21355.0,69228.0,7319.0
384,11893.0,236225.0,38160.0,17645.0,2701.0
385,13331.0,273679.0,8835.0,14181.0,5816.0
386,14489.0,218848.0,14297.0,17539.0,51876.0
387,17153.0,208592.0,30105.0,39306.0,28169.0
388,5869.0,278770.0,13337.0,11310.0,17521.0
389,24231.0,228426.0,36404.0,23515.0,4622.0
390,51261.0,196645.0,22279.0,32013.0,1126.0
391,8481.0,200851.0,3876.0,8239.0,54633.0
392,2807.0,200870.0,14581.0,29904.0,13559.0
393,2155.0,215183.0,11748.0,16909.0,45012.0
394,31647.0,230930.0,31221.0,31174.0,3100.0
395,4010.0,234027.0,5095.0,10910.0,7213.0
396,2541.0,114297.0,8411.0,13678.0,51160.0
397,10016.0,240906.0,12985.0,21776.0,4809.0
398,3071.0,183297.0,1498.0,7930.0,25610.0
399,8343.0,197768.0,1661.0,22647.0,13626.0
400,3249.0,206569.0,5220.0,32299.0,83256.0
401,3583.0,214124.0,3079.0,30592.0,81114.0
402,3811.0,204902.0,4176.0,47073.0,70724.0
403,5395.0,133875.0,33104.0,22661.0,2232.0
404,6974.0,166497.0,24597.0,14898.0,18355.0
405,7118.0,170211.0,29463.0,23412.0,13044.0
406,8352.0,253620.0,13431.0,10605.0,6784.0
407,26961.0,257238.0,8260.0,40352.0,3702.0
408,10987.0,143442.0,28850.0,18409.0,18622.0
409,20731.0,142598.0,27231.0,31085.0,3291.0
410,5409.0,213831.0,26364.0,13292.0,80622.0
411,9418.0,217191.0,22948.0,33047.0,7603.0
412,11109.0,289099.0,7026.0,19482.0,8402.0
413,44919.0,119245.0,22461.0,39080.0,730.0
414,1451.0,228268.0,27803.0,26048.0,9918.0
415,3872.0,198289.0,31393.0,13796.0,19974.0
416,6403.0,231512.0,12383.0,25648.0,42779.0
417,12775.0,180146.0,27657.0,13274.0,4386.0
418,3084.0,257581.0,11379.0,12508.0,20095.0
419,14208.0,201993.0,11524.0,48574.0,2885.0
420,9547.0,234980.0,14321.0,12291.0,19353.0
421,6015.0,162512.0,25567.0,16371.0,18639.0
422,8845.0,185899.0,17840.0,18768.0,12353.0
423,19321.0,259550.0,13351.0,19542.0,24311.0
424,12604.0,243553.0,10551.0,14133.0,40814.0
425,11433.0,266599.0,4045.0,16773.0,30377.0
426,4799.0,198092.0,10956.0,10548.0,3419.0
427,6049.0,254514.0,18394.0,15884.0,15767.0
428,5665.0,234801.0,10369.0,10121.0,22974.0
429,5675.0,214178.0,24095.0,24967.0,29151.0
430,14810.0,167889.0,19237.0,36096.0,7959.0
431,66777.0,164649.0,3996.0,78947.0,6442.0
432,6701.0,223522.0,42703.0,22195.0,36100.0
433,12149.0,194582.0,10521.0,34320.0,39360.0
434,30493.0,213237.0,8094.0,62522.0,28892.0
435,39376.0,180095.0,1059.0,57617.0,21972.0
436,16970.0,276676.0,2665.0,22211.0,25471.0
437,40186.0,254711.0,6918.0,9100.0,2688.0
438,3116.0,224429.0,11671.0,17275.0,82200.0
439,3297.0,254794.0,16582.0,11577.0,9646.0
440,2860.0,238672.0,23439.0,17144.0,10805.0
441,9612.0,250481.0,27309.0,46107.0,1585.0
442,6190.0,260533.0,1797.0,65550.0,1060.0
443,6130.0,266767.0,1420.0,58815.0,3346.0
444,6828.0,200998.0,7768.0,25278.0,8496.0
445,12494.0,167236.0,15983.0,31436.0,3988.0
446,4960.0,188989.0,37435.0,20807.0,8307.0
447,12102.0,188772.0,32598.0,25821.0,2632.0
448,12816.0,179811.0,33866.0,31005.0,3371.0
449,5932.0,139881.0,46826.0,23845.0,9873.0
450,11758.0,206193.0,7629.0,51371.0,14686.0
451,10208.0,205239.0,26017.0,29736.0,6506.0
452,12134.0,203034.0,12739.0,49634.0,7927.0
453,17875.0,223427.0,9356.0,34375.0,2313.0
454,10443.0,156775.0,172.0,22231.0,3496.0
455,23292.0,224944.0,21135.0,20605.0,34314.0
456,45259.0,195310.0,24326.0,51322.0,3158.0
457,14246.0,208117.0,16114.0,46218.0,8603.0
458,16968.0,230280.0,13701.0,24035.0,11217.0
459,8281.0,181891.0,18259.0,13045.0,30028.0
460,9876.0,211464.0,34495.0,24176.0,16629.0
461,13860.0,189152.0,27575.0,22974.0,17677.0
462,3401.0,280549.0,11428.0,8762.0,5031.0
463,7096.0,201070.0,42706.0,27717.0,35489.0
464,11464.0,233574.0,28579.0,34036.0,4114.0
465,21703.0,212086.0,20745.0,43702.0,343.0
466,19857.0,219855.0,6835.0,27722.0,7454.0
467,21173.0,227077.0,33714.0,35519.0,5664.0
468,6325.0,181244.0,22669.0,7867.0,10133.0
469,7670.0,141253.0,8972.0,9578.0,2193.0
470,23136.0,182083.0,14531.0,83895.0,5644.0
471,17339.0,139507.0,33903.0,34467.0,3710.0
472,20899.0,214660.0,37211.0,19900.0,13668.0
473,9833.0,255541.0,4061.0,21754.0,15741.0
474,25172.0,189987.0,19480.0,66053.0,12141.0
475,10062.0,270677.0,8459.0,28870.0,7311.0
476,4922.0,183347.0,11245.0,23706.0,102530.0
477,28496.0,210310.0,24907.0,35748.0,6111.0
478,12728.0,188773.0,11020.0,28812.0,3830.0
479,8729.0,228391.0,18576.0,20586.0,3178.0
480,7539.0,258350.0,21887.0,6928.0,10568.0
481,8312.0,197697.0,13796.0,22282.0,1939.0
482,6050.0,207611.0,33741.0,7628.0,6611.0
483,6358.0,235328.0,33718.0,9296.0,10833.0
484,3260.0,186460.0,20476.0,31632.0,54783.0
485,10103.0,224158.0,12056.0,10888.0,22512.0
486,19333.0,214540.0,9659.0,46511.0,32661.0
487,7597.0,203730.0,40152.0,39153.0,5757.0
488,10601.0,215480.0,40847.0,45147.0,5087.0
489,1987.0,188730.0,26403.0,35513.0,18986.0
490,10076.0,175005.0,37570.0,19614.0,10502.0
491,6615.0,221732.0,3156.0,9121.0,627.0
492,7998.0,194499.0,37060.0,21725.0,19562.0
493,5654.0,214654.0,20432.0,18470.0,38562.0
494,14700.0,255597.0,18276.0,23720.0,2202.0
495,7447.0,172491.0,31208.0,20815.0,745.0
496,5508.0,102150.0,28630.0,14080.0,15058.0
497,21233.0,212997.0,23480.0,59875.0,6115.0
498,6025.0,174623.0,40210.0,19478.0,37249.0
499,26179.0,129937.0,33869.0,32236.0,11275.0
500,6455.0,238019.0,45368.0,17970.0,4920.0
501,20501.0,269298.0,16530.0,13738.0,5319.0
502,3139.0,248511.0,22129.0,11057.0,40499.0
503,5608.0,253789.0,21400.0,12275.0,3623.0
504,11472.0,166564.0,14995.0,19775.0,17451.0
505,11950.0,164232.0,6065.0,19846.0,10400.0
506,7867.0,213742.0,26749.0,45023.0,6095.0
507,5139.0,223455.0,9575.0,18708.0,6893.0
508,4847.0,178259.0,23110.0,10135.0,8251.0
509,8362.0,255787.0,21320.0,13077.0,12476.0
510,9912.0,139746.0,30724.0,15149.0,2084.0
511,12110.0,177923.0,7261.0,20352.0,4110.0
512,4670.0,240012.0,3892.0,35716.0,43106.0
513,12018.0,157086.0,24605.0,19574.0,5839.0
514,9799.0,248536.0,10757.0,12745.0,8528.0
515,5952.0,162394.0,16743.0,17750.0,25372.0
516,16613.0,247085.0,16625.0,42840.0,1012.0
